"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"28135","Prevotella oris",6,821,0.000226237230302735,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"2530390","Muribaculum sp. TLL-A4",6,9338,0.000103778558552837,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum"
"1979344","Flavobacterium sp. MDT1-60",6,7714,0.000113832865821166,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2614441","Flavobacterium sp. LPB0248",6,23564,7.85996564051041e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2201181","Flavobacterium sediminis",6,7799,4.42179219283757e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2175091","Flavobacterium album",6,19790,0.00011728069196334,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2686361","Polaribacter sp. L3A8",6,18366,0.000285688600651859,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter"
"45243","Capnocytophaga haemolytica",6,13177,0.000109370732832827,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"2058134","Nonlabens sp. MB-3u-79",6,12418,5.04699780353988e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens"
"754417","Winogradskyella sp. PC-19",6,16177,0.000204507873241502,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"1850252","Tenacibaculum todarodis",6,12275,0.000371119124723142,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum"
"1784713","Flavobacterium arcticum",6,29856,6.04622438330512e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1336795","Formosa sp. Hel3_A1_48",6,15204,8.64722088664992e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa"
"1736674","Algibacter alginicilyticus",6,11709,0.000464881781098632,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Algibacter"
"2686366","Algibacter sp. L3A6",6,9001,0.000100649997561903,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Algibacter"
"1486245","Gramella flava",6,10355,3.01569837321577e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella"
"986","Flavobacterium johnsoniae",6,9113,4.99788151551698e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1803846","Flavivirga eckloniae",6,13373,0.000177428183175594,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"516051","Muricauda lutaonensis",6,13915,3.92712397465425e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"2654325","Flavobacterium sp. xlx-214",6,7346,6.54855556566498e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1336796","Gillisia sp. Hel1_33_143",6,19499,0.00031142628619805,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gillisia"
"63186","Zobellia galactanivorans",6,20636,0.000244623783608113,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Zobellia"
"2183896","Flavobacterium crocinum",6,12658,0.000100233550630079,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2294119","Flavobacterium sp. CJ74",6,11257,0.0151542952259495,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"143223","Salegentibacter salegens",6,14096,2.68648827457207e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Salegentibacter"
"762954","Siansivirga zeaxanthinifaciens",6,10133,0.000218958500354293,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Siansivirga"
"2529032","Oceanihabitans sp. IOP_32",6,8896,0.000231429497913831,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Oceanihabitans"
"2713414","Chryseobacterium sp. POL2",6,10648,3.60266606153454e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2487065","Chryseobacterium sp. G0201",6,20487,3.37649635184368e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"1932669","Chryseobacterium sp. JV274",6,9795,3.33272986075408e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2758037","Chryseobacterium sp. cx-624",6,8729,0.000711893307615895,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2547600","Chryseobacterium sp. NBC 122",6,15095,6.0915610332869e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"254","Chryseobacterium indoltheticum",6,16967,9.11274978215097e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"112234","Chryseobacterium joostei",6,16727,7.49195419787865e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2038776","Chryseobacterium sp. 7-3A",6,21198,0.000222047292914042,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"1241981","Epilithonimonas Chryseobacterium lactis",6,13098,6.60500977792189e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Epilithonimonas"
"1714849","Aquimarina sp. AD10",6,13045,0.000137132561934677,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aquimarina"
"1014","Weeksella virosa",6,4087,3.09388007401229e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Weeksella"
"1585976","Bergeyella cardium",6,18339,5.47376079014637e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Bergeyella"
"96345","Flavobacterium psychrophilum",6,11593,0.0002419491913979,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2086471","Adhaeribacter swui",6,15781,3.87761115610528e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"2735870","Spirosoma sp. TS118",6,9702,9.10617290631414e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"2745947","Spirosoma sp. KUDC1026",6,15069,0.000189354890990686,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"1211326","Spirosoma aerolatum",6,11028,0.00341119504224251,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"1807691","Echinicola rosea",6,11719,8.65312433929058e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Echinicola"
"1727163","Algoriphagus sanaruensis",6,11444,0.00012834280138033,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Algoriphagus"
"1191459","Flammeovirga sp. MY04",6,16637,0.000507622162196747,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Flammeovirga"
"1006","Marivirga tractuosa",6,17030,0.000303285764273831,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Marivirgaceae","Marivirga"
"1727164","Pedobacter sp. PACM 27299",6,10795,4.47527792544336e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"2003121","Sphingobacterium sp. G1-14",6,15886,0.000497581419440792,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"28454","Sphingobacterium multivorum",6,11572,3.00133998379843e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"878220","Chryseobacterium sp. StRB126",6,10632,4.93051998468612e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2764720","Olivibacter sp. SDN3",6,7373,0.00207107110384387,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Olivibacter"
"2033437","Chitinophaga sp. MD30",6,10017,0.000135218000492681,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"2029983","Chitinophaga caeni",6,8981,0.000544723171045065,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"477680","Filimonas lacunae",6,7148,0.000304293254611898,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Filimonas"
"2675878","Hymenobacter sp. BRD128",6,17239,6.12230449019217e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"146919","Salinibacter ruber",6,11130,8.97488405987182e-05,"Bacteria","Bacteroidetes","Chitinophagia","Bacteroidetes Order II. Incertae sedis","Rhodothermaceae","Salinibacter"
"34090","Pelodictyon phaeoclathratiforme",6,17436,0.000169716345355194,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Pelodictyon"
"591197","Ignavibacterium album",6,11422,4.22876647358244e-05,"Bacteria","Ignavibacteriae","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium"
"208479","Enterocloster bolteae",6,8550,0.000145393790469025,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster"
"33035","Blautia producta",6,11886,0.000842446786289108,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"43305","Butyrivibrio proteoclasticus",6,1042,0.00298869772803955,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio"
"2696063","Anaerocolumna sp. CBA3638",6,2971,0.0104991268508479,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerocolumna"
"1679721","Herbinix luporum",6,4874,0.00146594092818051,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Herbinix"
"1160721","Ruminococcus bicirculans",6,11265,0.00174607754546133,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus"
"292800","Flavonifractor plautii",6,6749,0.00018699354368808,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor"
"253239","Ethanoligenens harbinense",6,4754,0.000600939072710071,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens"
"2763056","Oscillibacter sp. NSJ-62",6,3470,0.000831897809676366,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter"
"2109687","Oscillibacter sp. PEA192",6,3860,0.000910726439591341,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter"
"2093857","Dysosmobacter welbionis",6,6474,0.000537119379617606,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Dysosmobacter"
"1507512","Romboutsia hominis",6,6082,8.40073479915203e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia"
"1542","Clostridium novyi",6,10126,8.95079641063619e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"641107","Clostridium sp. DL-VIII",6,18991,9.56424550812255e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1534","Clostridium kluyveri",6,10512,0.000231609809972707,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"182773","Clostridium isatidis",6,10278,2.2155802967214e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1716543","Clostridium thermarum",6,4293,0.000189080523562315,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"2576307","Caloramator sp. E03",6,9320,4.50412691679572e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Caloramator"
"1498","Hathewaya histolytica",6,11037,0.000100363714252302,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Hathewaya"
"1297617","Intestinimonas butyriciproducens",6,3486,0.000516964958415654,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas"
"2697030","Aminipila sp. CBA3637",6,4325,0.000602126214392684,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Aminipila"
"885581","Desulfosporosinus acidiphilus",6,11359,0.000101981752012059,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus"
"55583","Dehalobacter restrictus",6,11320,0.000142975311787295,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Dehalobacter"
"1550240","Thermoanaerobacterium sp. RBIITD",6,7321,0.000293607268160744,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium"
"911092","Caldanaerobacter subterraneus",6,18206,6.15172044030005e-05,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Caldanaerobacter"
"85874","Thermacetogenium phaeum",6,19597,0.000105817294127482,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermacetogenium"
"31909","Halothermothrix orenii",6,10794,0.000156577360606453,"Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae","Halothermothrix"
"2754044","Selenomonas sp. Marseille-Q3039",6,14472,7.42773461901968e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"69823","Selenomonas sputigena",6,7874,0.000134237922152822,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"2377","Sporomusa termitida",6,13165,0.000165465455979352,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa"
"58138","Desulfofarcimen acetoxidans",6,14924,7.53015278059162e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfofarcimen"
"2682456","Veillonella sp. T1-7",6,4003,0.00200557856069796,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella"
"2582419","Dialister hominis",6,12434,5.02815763530358e-05,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister"
"481743","Paenibacillus sp. Y412MC10",6,11182,0.000155083006728165,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"44251","Paenibacillus durus",6,5876,7.86413877631708e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1870820","Paenibacillus ihbetae",6,8480,5.19164033770838e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"253703","Paenibacillus antarcticus",6,15631,2.5307098349956e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1616788","Paenibacillus bovis",6,9636,0.000214188965514856,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1462996","Paenibacillus yonginensis",6,17707,5.16829074585811e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2509456","Paenibacillus protaetiae",6,14440,4.16347614711344e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"682956","Paenibacillus jilunlii",6,5168,0.0025271639664615,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"365617","Paenibacillus sabinae",6,11548,0.00012109068139518,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2707005","Paenibacillus lutimineralis",6,8842,2.29154287534346e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"159743","Paenibacillus terrae",6,15270,0.000495963903375616,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1465","Brevibacillus laterosporus",6,11312,0.000161736227558372,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus"
"51101","Brevibacillus agri",6,15664,8.35581619933385e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus"
"1450761","Aneurinibacillus sp. XH2",6,10323,5.17837215361807e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Aneurinibacillus"
"1452","Bacillus atrophaeus",6,11598,8.3313283210594e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1071080","Bacillus sp. SB49",6,17136,3.08688546538267e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2592382","Bacillus sp. M4U3P1",6,13335,7.01692038749462e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2709784","Bacillus sp. KH172YL63",6,12410,5.49051014499968e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1705566","Bacillus sp. FJAT-18017",6,14857,9.12686416461724e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"98228","Bacillus sp. OxB-1",6,14838,0.000614311767000262,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1405","Bacillus mycoides",6,12950,3.52579585692094e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2070463","Lysinibacillus sp. SGAir0095",6,5251,3.55935207902074e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus"
"2072025","Lysinibacillus sp. YS11",6,8596,0.0002081412273829,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus"
"1963023","Geobacillus sp. 44B",6,15124,6.76164635450423e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus"
"129338","Geobacillus subterraneus",6,11285,4.7789863565782e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus"
"199441","Alkalihalobacillus krulwichiae",6,7746,7.21339456213964e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus"
"1134405","Melioribacter roseus",6,15833,0.000303324292216295,"Bacteria","Ignavibacteriae","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","Melioribacter"
"182710","Oceanobacillus iheyensis",6,14341,3.66641107580223e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"2331","Halanaerobium praevalens",6,6175,2.28881509619905e-05,"Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae","Halanaerobium"
"1532552","Anaerobacillus isosaccharinicus",6,13035,0.00012140750740905,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anaerobacillus"
"227866","Bacillus tequilensis",6,19118,0.000106269176039623,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2502791","Salicibibacter halophilus",6,12298,8.45501765463667e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Salicibibacter"
"1282","Staphylococcus epidermidis",6,10847,3.22635595638469e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"643214","Staphylococcus stepanovicii",6,12219,0.000200652363328236,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"28035","Staphylococcus lugdunensis",6,18748,0.0259585973318884,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"1526927","Planococcus sp. PAMC 21323",6,10320,0.000237108047537424,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"161360","Planococcus antarcticus",6,17781,5.02811308049711e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"1474","Sporosarcina pasteurii",6,8199,6.70933067619e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"1640","Listeria seeligeri",6,10482,0.00231254187468998,"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria"
"1903704","Tumebacillus avium",6,12506,0.000645031632792593,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus"
"2026","Thermoactinomyces vulgaris",6,10627,0.000122793773798398,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces"
"37482","Laceyella sacchari",6,9349,0.000161886745977188,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Laceyella"
"712633","Streptococcus sp. oral taxon 431",6,6280,0.000131836201925497,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1316411","Streptococcus sp. HSISS2",6,6698,8.05084729992525e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"45634","Streptococcus cristatus",6,9348,9.64594878802331e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1341","Streptococcus ratti",6,10459,4.57484076124365e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"113107","Streptococcus australis",6,9571,7.18961668598933e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1328","Streptococcus anginosus",6,10238,4.35929397290539e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2382163","Streptococcus koreensis",6,10701,0.00012053347936409,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2763068","Streptococcus sp. NSJ-72",6,14922,2.93073692837118e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"257758","Streptococcus pseudopneumoniae",6,7520,0.00079336619524601,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"413888","Caldicellulosiruptor hydrothermalis",6,8129,0.000167335197271763,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor"
"1316414","Enterococcus sp. HSIEG1",6,8625,3.45135153872129e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"1351","Enterococcus faecalis",6,18853,0.00164573224540648,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"1354","Enterococcus hirae",6,13479,0.00121739066751751,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"53346","Enterococcus mundtii",6,5651,0.00020605061181705,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"633807","Vagococcus penaei",6,13487,7.31560620316634e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus"
"267818","Lactobacillus kefiranofaciens",6,11833,9.98711631562775e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"1587","Lactobacillus helveticus",6,18597,7.29701116345308e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"57037","Lactobacillus zeae",6,9538,3.07548176441017e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"450367","Bacillus [Brevibacterium] frigoritolerans",6,13161,3.76382368522768e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1589","Lactiplantibacillus Lactobacillus pentosus",6,27842,0.00010826431367833,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus"
"1612","Companilactobacillus Lactobacillus farciminis",6,7963,0.000116649004253903,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus"
"114090","Pediococcus inopinatus",6,10916,0.000139868851936315,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"60519","Latilactobacillus Lactobacillus graminis",6,10289,0.00095172892722292,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus"
"152331","Lentilactobacillus Lactobacillus parabuchneri",6,19408,0.000103693398761762,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus"
"293371","Paucilactobacillus Lactobacillus oligofermentans",6,7521,5.648116306226e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"1618","Liquorilactobacillus Lactobacillus mali",6,12289,0.000551884615405666,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Liquorilactobacillus"
"176292","Secundilactobacillus Lactobacillus malefermentans",6,12157,5.11777628841368e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Secundilactobacillus"
"304207","Schleiferilactobacillus Lactobacillus harbinensis",6,14968,9.9825289522486e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Schleiferilactobacillus"
"1603","Amylolactobacillus amylophilus",6,17873,0.000118520897877826,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus"
"1249","Weissella paramesenteroides",6,10952,4.79021711956727e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"155866","Weissella soli",6,15799,0.000690479097878209,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"46256","Weissella hellenica",6,13575,0.000221074452026635,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"1162633","Weissella diestrammenae",6,10123,4.54750749089811e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"1247","Oenococcus oeni",6,12669,0.000374051774653758,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Oenococcus"
"119206","Aerococcus sanguinicola",6,15329,9.48833378623387e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"2584943","Longibaculum sp. KGMB06250",6,5969,0.000296745050074558,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum"
