"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"60961","Shewanella woodyi",10,16143,0.36646808269072,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"28107","Pseudoalteromonas espejiana",10,16091,0.373048231911423,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"176102","Pseudoalteromonas agarivorans",10,11931,0.335005134881117,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"1816218","Colwellia sp. PAMC 20917",10,22188,0.171124843201322,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia"
"712310","Haemophilus sp. oral taxon 036",10,28225,0.326545421716087,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"51161","Actinobacillus delphinicola",10,14975,0.320886861423004,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"1906744","Rodentibacter heylii",10,9987,0.429028444092257,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter"
"2030797","Glaesserella sp. 15-184",10,25059,0.240150272485307,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Glaesserella"
"50719","Vibrio diabolicus",10,12156,0.44791497238178,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"676","Vibrio fluvialis",10,20780,0.0866246606608179,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"2770322","Stenotrophomonas sp. 169",10,16290,0.281410596198214,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"48664","Xanthomonas fragariae",10,31237,0.420510297720774,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
"2762611","Lysobacter sp. CW239",10,19888,0.458579425853263,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"2761107","Luteimonas sp. MC1825",10,14649,0.437899096694057,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"2508168","Luteimonas sp. YGD11-2",10,17689,0.350662328679175,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"445710","Dyella thiooxydans",10,19586,0.312520869991747,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella"
"2496867","Flaviflexus sp. H23T48",10,7134,0.38847408534526,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus"
"2609667","Halomonas sp. NBT06E8",10,29154,0.116453072755764,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"657387","Kushneria sp. YCWA18",10,22595,0.289600270191258,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Kushneria"
"2686360","Cobetia sp. L2A1",10,13242,0.256391211930779,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Cobetia"
"400668","Marinomonas sp. MWYL1",10,20312,0.303199632242277,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas"
"187493","Thalassolituus oleivorans",10,28193,0.248589555770488,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Thalassolituus"
"261964","Kangiella koreensis",10,9788,0.497852866216471,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Kangiella"
"265883","Hydrogenovibrio thermophilus",10,10165,0.355622529705204,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Hydrogenovibrio"
"2675054","Thiosulfatimonas sediminis",10,11188,0.306785799234105,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiosulfatimonas"
"92245","Thiomicrospira aerophila",10,27021,0.358477300042829,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiomicrospira"
"288004","Beggiatoa leptomitoformis",10,14870,0.302778760092234,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Beggiatoa"
"108010","Thioalkalivibrio paradoxus",10,11566,0.291708848169589,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalivibrio"
"37487","Marichromatium purpuratum",10,14520,0.218516225854156,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Marichromatium"
"47960","Guyparkeria halophila",10,18502,0.299253201081505,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Thioalkalibacteraceae","Guyparkeria"
"2591606","Microbulbifer sp. GL-2",10,28137,0.246752309640723,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer"
"2608981","Methylomonas sp. GJ1",10,16034,0.169160286139038,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas"
"414","Methylococcus capsulatus",10,27679,0.183175208899307,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus"
"1660073","Campylobacter sp. RM6137",10,5688,0.46864521059528,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"1780362","Campylobacter geochelonis",10,14231,0.165130077784587,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"544718","Arcobacter thereius",10,10454,0.277616414761499,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter"
"35818","Helicobacter pullorum",10,24037,0.244712714494032,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter"
"296842","Desulfovibrio carbinolicus",10,15706,0.201189395369331,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"60035","Geobacter bremensis",10,29974,0.156196102006416,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"483547","Geoalkalibacter subterraneus",10,26426,0.113325769094787,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geoalkalibacter"
"29543","Pelobacter propionicus",10,15908,0.108347376692123,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Pelobacter"
"358","Agrobacterium tumefaciens",10,4685,0.322651716533669,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium"
"106592","Ensifer adhaerens",10,18469,0.125505409696513,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer"
"309868","Liberibacter Candidatus Liberibacter americanus",10,18317,0.417652960021493,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Liberibacter"
"556287","Liberibacter Candidatus Liberibacter solanacearum",10,15703,0.410127200366259,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Liberibacter"
"115808","Bradyrhizobium sp. ORS 285",10,12062,0.184191152307478,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"1325112","Bradyrhizobium sp. CCBAU 53340",10,9476,0.256119118801257,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"722472","Bradyrhizobium lablabi",10,17445,0.181936071789825,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"931866","Bradyrhizobium ottawaense",10,28177,0.363236530384451,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"1404768","Bradyrhizobium amphicarpaeae",10,11013,0.533756968932287,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"1867715","Bosea sp. Tri-49",10,17707,0.218890810493073,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea"
"2654248","Mesorhizobium sp. INR15",10,13775,0.460587045340112,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"2493677","Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1",10,16341,0.321024815283801,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"593909","Mesorhizobium opportunistum",10,13748,0.36844388533414,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"165694","Bartonella schoenbuchensis",10,9699,0.471760499199994,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"56426","Bartonella clarridgeiae",10,22756,0.393967096719748,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"33047","Bartonella vinsonii",10,8530,0.310569179065075,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"388640","Bartonella australis",10,5425,0.627351138738437,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"1447062","Youhaiella tibetensis",10,9723,0.242932645604983,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Youhaiella"
"280","Xanthobacter autotrophicus",10,16617,0.176471699677301,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter"
"686597","Martelella sp. AD-3",10,15139,0.115472147022604,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Martelella"
"1486262","Martelella endophytica",10,14809,0.109314618768636,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Martelella"
"391905","Methylocystis heyeri",10,15627,0.288680037090564,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Methylocystis"
"1712261","Pyruvatibacter mobilis",10,10474,0.351801774950249,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Pyruvatibacter"
"1458461","Candidatus Phaeomarinobacter ectocarpi",10,30325,0.184436904934632,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Candidatus Phaeomarinobacter"
"2304600","Breoghania sp. L-A4",10,20173,0.14901393815429,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Cohaesibacteraceae","Breoghania"
"135740","Paracoccus kondratievae",10,16013,0.240452561268324,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"2070369","Sulfitobacter sp. JL08",10,16319,0.170853216171395,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"664426","Sulfitobacter sp. BSw21498",10,21797,0.25370786477089,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"1397108","Celeribacter marinus",10,12859,0.383177747680849,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter"
"2587853","Ruegeria sp. THAF33",10,12795,0.437077830639202,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"2293862","Ruegeria sp. AD91A",10,15217,0.367116975271313,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"121719","Pannonibacter phragmitetus",10,16274,0.110336333892509,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pannonibacter"
"2483033","Parasedimentitalea marina",10,23708,0.214157924743658,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Parasedimentitalea"
"2653203","Sphingomonas sp. CL5.1",10,19997,0.237532616559493,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2219696","Sphingomonas sp. FARSPH",10,11796,0.403807300007313,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2714944","Sphingomonas sp. HDW15C",10,10154,0.399918184109555,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2714942","Sphingomonas sp. HDW15A",10,12807,0.374311590872684,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"93064","Sphingomonas koreensis",10,18511,0.312153625709538,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2082188","Sphingobium sp. YG1",10,26345,0.166076751435141,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"2676077","Sphingobium sp. CAP-1",10,9505,0.297515846228143,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"120107","Sphingobium cloacae",10,9343,0.32927952885892,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"1673076","Sphingobium hydrophobicum",10,8037,0.573275215036616,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"135719","Sphingobium amiense",10,17977,0.270949241883489,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"1176536","Novosphingobium ginsenosidimutans",10,14472,0.392977691655342,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"1515612","Sphingopyxis fribergensis",10,22195,0.195826337450856,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"1634516","Citromicrobium sp. JL477",10,20816,0.410748042491118,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Citromicrobium"
"2739433","Erythrobacter mangrovi",10,11625,0.40070970016161,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"1648404","Erythrobacter atlanticus",10,9548,0.375599105178321,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"1348774","Croceicoccus naphthovorans",10,20726,0.344163507677452,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceicoccus"
"2023229","Porphyrobacter sp. HT-58-2",10,12040,0.428813362808921,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter"
"1612173","Niveispirillum cyanobacteriorum",10,20475,0.165187956821882,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Niveispirillum"
"153496","Kozakia baliensis",10,12209,0.228278765373797,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Kozakia"
"33990","Rickettsia bellii",10,6200,0.530100821046603,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia"
"788","Rickettsia canadensis",10,13958,0.380481960339075,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia"
"1812112","Wolbachia endosymbiont of Dipetalonema caudispina",10,10972,0.30200021700241,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"2201350","Phenylobacterium sp. HYN0004",10,11941,0.506186849968063,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"2563896","Candidatus Pelagibacter giovannonii",10,10262,0.419643297970276,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter"
"95485","Burkholderia stabilis",10,16470,0.26682026735346,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"640512","Burkholderia sp. CCGE1003",10,19800,0.196210539251039,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"1795043","Burkholderia sp. PAMC 26561",10,21285,0.322051389893622,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"420953","Paraburkholderia megapolitana",10,17777,0.345675612813053,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"169430","Paraburkholderia hospita",10,11911,0.189552255081892,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"2211211","Paraburkholderia dokdonella",10,18687,0.216253663901182,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"105219","Ralstonia mannitolilytica",10,19043,0.394264239127694,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia"
"2651972","Mycoavidus sp. B2-EB",10,14965,0.458697247951239,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Mycoavidus"
"2732163","Limnobacter sp. SAORIC-580",10,21872,0.386691604255074,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"2762323","Variovorax sp. PAMC28562",10,21158,0.311512883302742,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"180282","Delftia tsuruhatensis",10,17458,0.238101677964259,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia"
"1288495","Diaphorobacter aerolatus",10,32000,0.237024800287605,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter"
"80880","Hylemonella gracilis",10,14928,0.282174470025914,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella"
"2116657","Pulveribacter suum",10,10498,0.330190117647643,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pulveribacter"
"518","Bordetella bronchiseptica",10,17687,0.279004234645179,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella"
"2028345","Pusillimonas sp. ye3",10,17052,0.244511307035686,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pusillimonas"
"2163011","Algicoccus marinus",10,18324,0.186931102415111,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Algicoccus"
"964","Herbaspirillum seropedicae",10,29833,0.186730073686042,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"92645","Herbaspirillum frisingense",10,17248,0.21257457037172,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"1050370","Thiomonas sp. X19",10,13403,0.149235648881228,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Thiomonas"
"1296669","Aquabacterium olei",10,12523,0.190599938806539,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Aquabacterium"
"641148","Neisseria sp. oral taxon 014",10,13447,0.465742769440221,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"194196","Alysiella filiformis",10,20462,0.359773139475483,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Alysiella"
"1662285","Methylophilus sp. TWE2",10,24058,0.255781010005277,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylophilus"
"2588534","Methylophilus medardicus",10,10175,0.379937590686367,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylophilus"
"1985873","Sulfuriferula sp. AH1",10,20446,0.162306907750816,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae","Sulfuriferula"
"171865","Sulfuriferula plumbiphila",10,8773,0.149406720351508,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae","Sulfuriferula"
"370405","Gallionella capsiferriformans",10,19383,0.176018634125887,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Gallionella"
"356837","Azoarcus sp. DN11",10,15929,0.18569478651176,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"221027","Treponema putidum",10,36242,0.181788374610462,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"162","Treponema phagedenis",10,23635,0.190796768945698,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"2608247","Borrelia sp. A-FGy1",10,10864,0.4703274728564,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia"
"1630693","Gemmata sp. SH-PL17",10,15001,0.415466318951723,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata"
"265606","Rhodopirellula baltica",10,13234,0.381636896209745,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae","Rhodopirellula"
"2650471","Lacipirellula parvula",10,18015,0.170261799438155,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Lacipirellulaceae","Lacipirellula"
"1508419","Thermotoga caldifontis",10,10299,0.363224068548091,"Bacteria","Thermotogae","Thermotogae","Thermotogales","Thermotogaceae","Thermotoga"
"1325564","Nitrospira japonica",10,12953,0.207290284890361,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira"
"513050","Dictyoglomus turgidum",10,25880,0.123244292541926,"Bacteria","Dictyoglomi","Dictyoglomia","Dictyoglomales","Dictyoglomaceae","Dictyoglomus"
"2252","Haloferax mediterranei",10,13823,0.337273281073331,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloferax"
"2572921","Haloprofundus sp. MHR1",10,16144,0.419725629470035,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloprofundus"
"869886","Halosimplex pelagicum",10,12034,0.448148331872755,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Haloarculaceae","Halosimplex"
"1710541","Salinibaculum litoreum",10,17573,0.393520392772694,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Salinibaculum"
"644281","Methanocaldococcus sp. FS406-22",10,9742,0.377864784067051,"Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus"
"2264","Thermococcus celer",10,15019,0.448987160058443,"Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus"
"1294262","Sulfuracidifex tepidarius",10,13739,0.587960603924897,"Archaea","Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfuracidifex"
"1078905","Candidatus Nitrosotalea devanaterra",10,19586,0.504503123713172,"Archaea","Thaumarchaeota","","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosotalea"
"145458","Rathayibacter toxicus",10,19463,0.49539715879423,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter"
"1769","Mycobacterium leprae",10,8300,0.452312386643356,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"316278","Synechococcus sp. RCC307",10,24531,0.247445620563908,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"2149","Mesoplasma entomophilum",10,18601,0.315699780600636,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Mesoplasma"
"123824","Frederiksenia canicola",10,17005,0.356659280642207,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Frederiksenia"
"1803865","Thiomicrospira sp. S5",10,15237,0.458278543710805,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiomicrospira"
"85701","Bartonella tribocorum",10,20569,0.522542244268173,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"234827","Candidatus Midichloria mitochondrii",10,20853,0.300283563578858,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Candidatus Midichloriaceae","Candidatus Midichloria"
"83554","Chlamydia psittaci",10,18218,0.349316831428171,"Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia"
"1545835","Marinitoga sp. 1137",10,18825,0.336246033307931,"Bacteria","Thermotogae","Thermotogae","Petrotogales","Petrotogaceae","Marinitoga"
"110164","Thermococcus guaymasensis",10,19594,0.444013370010377,"Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus"
"84156","Archaeoglobus profundus",10,11902,0.38078014661806,"Archaea","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus"
"2283","Acidianus ambivalens",10,12547,0.47124622009228,"Archaea","Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"821","Phocaeicola vulgatus",9,26221,0.267579549126318,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola"
"151276","Bacteroides coprosuis",9,22454,0.0994744789677881,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"2662363","Alistipes sp. dk3624",9,23661,0.304813602060531,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"2714927","Dysgonomonas sp. HDW5B",9,20904,0.116157863363756,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas"
"1316596","Capnocytophaga sp. oral taxon 878",9,31395,0.0797006373841197,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"313603","Maribacter sp. HTCC2170",9,24407,0.121543022595189,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter"
"256","Myroides odoratus",9,22134,0.118695065398037,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides"
"2654325","Flavobacterium sp. xlx-214",9,15700,0.0927102754004569,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1336794","Formosa sp. Hel1_33_131",9,22847,0.1876465604847,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa"
