"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"365617","Paenibacillus sabinae",4,46008,1.47925591717944e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"159743","Paenibacillus terrae",4,114144,0.000633823039548312,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1465","Brevibacillus laterosporus",4,53165,2.27641143222818e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus"
"471827","Candidatus Desulforudis audaxviator",4,83083,1.99911866104556e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Candidatus Desulforudis"
"580165","Bacillus cytotoxicus",4,25594,3.87693662166753e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"44001","Caldicellulosiruptor saccharolyticus",4,42007,6.70048287282992e-10,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor"
"2169540","Lysinibacillus sp. 2017",4,38799,2.41165581488228e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus"
"1705566","Bacillus sp. FJAT-18017",4,132118,2.88341812859053e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1532552","Anaerobacillus isosaccharinicus",4,21131,2.8325241522104e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anaerobacillus"
"386490","Terribacillus goriensis",4,28949,1.30101577310448e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Terribacillus"
"1284","Staphylococcus hyicus",4,32677,1.27947098203341e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"417367","Paenisporosarcina antarctica",4,36953,4.87912208494247e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina"
"1844999","Listeria sp. PSOL-1",4,36388,1.28492583583274e-10,"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria"
"405212","Alicyclobacillus acidocaldarius",4,42363,2.20184233743119e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus"
"714067","Kroppenstedtia eburnea",4,53160,1.05641703959579e-09,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia"
"1759399","Streptococcus sp. A12",4,2093,0.00488229118582947,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"712633","Streptococcus sp. oral taxon 431",4,12911,0.0045291561721028,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1156431","Streptococcus sp. I-G2",4,2196,0.00352963655114583,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2576376","Streptococcus sp. 1643",4,7550,0.00237896605576634,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"150055","Streptococcus lutetiensis",4,11596,3.06583322744704e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1305","Streptococcus sanguinis",4,35448,0.00798515394736113,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"315405","Streptococcus gallolyticus",4,17535,1.30635515152932e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1811193","Streptococcus pantholopis",4,36991,1.11835720913862e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1433513","Streptococcus gwangjuense",4,1319,0.00334931193695905,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1363","Lactococcus garvieae",4,48451,8.30812933525761e-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"2419772","Lactobacillus sp. BHWM-4",4,23796,1.35038752655777e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"241244","Rummeliibacillus stabekisii",4,37357,1.87094796025414e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Rummeliibacillus"
"1604","Lactobacillus amylovorus",4,193535,9.71410030780081e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"47715","Lacticaseibacillus Lactobacillus rhamnosus",4,30448,0.000413954636921991,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus"
"1479","Bacillus smithii",4,39616,3.9916664744336e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2751","Carnobacterium maltaromaticum",4,25640,8.63402352840079e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium"
"208596","Carnobacterium sp. 17-4",4,13014,3.63590000547104e-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium"
"708126","Jeotgalibaca dankookensis",4,15450,2.39578638973762e-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca"
"192421","Planococcus maritimus",4,62192,1.62145404442821e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"46125","Abiotrophia defectiva",4,72064,0.000816529974256867,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia"
"1547","Erysipelatoclostridium ramosum",4,5192,0.000148413683351071,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium"
"2714928","Erysipelothrix sp. HDW6A",4,57799,9.2220276092316e-07,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"1871025","Ndongobacter massiliensis",4,86030,6.79186034836619e-06,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Gottschalkiaceae","Ndongobacter"
"1686","Bifidobacterium catenulatum",4,8417,1.97360441608207e-06,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1680","Bifidobacterium adolescentis",4,3913,1.0520935991568e-06,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1681","Bifidobacterium bifidum",4,11721,1.84795537277681e-06,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1683","Bifidobacterium angulatum",4,3911,9.64045682606081e-07,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"2292255","Levilactobacillus Lactobacillus suantsaii",4,27333,1.88215393652436e-11,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus"
"2136173","Streptomyces sp. So13.3",4,81472,1.59835590674673e-09,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1522758","Streptomyces sp. ADI95-16",4,37908,3.10285454099822e-12,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2282738","Streptomyces paludis",4,21688,6.02711746368597e-13,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"45398","Streptomyces griseoviridis",4,16624,1.25416742544075e-11,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2684469","Streptomyces sp. SCUT-3",4,112710,1.56007158640092e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2585716","Streptomyces sp. C8S0",4,28199,1.64517154792053e-10,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2751189","Streptomyces sp. NEAU-sy36",4,81937,1.78839189549659e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"36805","Microbacterium aurum",4,120712,9.0819066658154e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"936337","Microbacterium amylolyticum",4,105581,5.88114053308823e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"2768071","Clavibacter sp. DM1",4,108896,3.11807907290077e-08,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Clavibacter"
"684552","Agrococcus carbonis",4,21490,1.74983364192716e-11,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agrococcus"
"2607753","Streptomyces sp. INR7",4,35865,6.9640563023409e-13,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"904039","Arthrobacter sp. NEB 688",4,84014,1.06497589474731e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"1670","Arthrobacter citreus",4,42516,4.58259703061395e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"43675","Rothia mucilaginosa",4,153114,0.00135602903846253,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"2772401","Pseudarthrobacter sp. BIM B-2242",4,32433,7.99695732957389e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"85085","Pseudarthrobacter chlorophenolicus",4,32508,1.17182678131121e-11,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"2018025","Kitasatospora sp. MMS16-BH015",4,216205,5.36331087871222e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Kitasatospora"
"1775880","Glutamicibacter mishrai",4,38870,2.30979830529421e-08,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter"
"1288636","Ornithinimicrobium flavum",4,64251,1.03300577561021e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium"
"2575923","Brevibacterium sp. CS2",4,149230,1.74234659403881e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium"
"1892","Streptomyces anulatus",4,30737,8.4271799038233e-11,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"629680","Brevibacterium sandarakinum",4,39593,1.45691984578496e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium"
"2591145","Cellulomonas sp. Y8",4,86918,1.28622692600238e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"139208","Isoptericola variabilis",4,21723,7.16432710498254e-12,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola"
"453304","Agromyces aureus",4,44708,1.68038401015165e-07,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"571913","Luteipulveratus mongoliensis",4,41843,1.26756870143863e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermacoccaceae","Luteipulveratus"
"2483799","Georgenia faecalis",4,98754,7.7251091691066e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia"
"39688","Mycolicibacterium duvalii",4,73777,7.12168094626422e-08,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"146017","Mycolicibacterium boenickei",4,14969,2.0779677823751e-12,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"2582831","Streptomyces sp. SUK 48",4,55547,4.19998970840418e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"126673","Mycolicibacterium doricum",4,50931,4.07434281787408e-07,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"398694","Mycobacterium shinjukuense",4,35058,8.11228170762592e-12,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"29311","Mycobacterium haemophilum",4,66014,2.25468777872933e-09,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"36809","Mycobacteroides abscessus",4,124703,1.09465525114686e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacteroides"
"2675216","Corynebacterium sp. 1959",4,47644,3.60030764210164e-12,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"560555","Mycobacterium mantenii",4,32064,4.14249072805774e-10,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"1231000","Corynebacterium lactis",4,29835,4.25640295086484e-10,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"281093","Prosthecochloris sp. GSB1",4,36856,3.19785004934969e-05,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris"
"1725411","Streptomyces sp. CdTB01",4,86657,2.27826010542847e-07,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2174846","Streptomyces tirandamycinicus",4,32758,4.78571452889766e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1223514","Corynebacterium humireducens",4,50158,4.17423486169842e-07,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"1862358","Corynebacterium choanis",4,31245,1.39140883360264e-11,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"1275","Kocuria rosea",4,82075,7.35342702393941e-08,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria"
"2486272","Nocardioides sp. WS12",4,31801,2.05600625898177e-12,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"196162","Nocardioides sp. JS614",4,106690,1.12659537847571e-07,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"2663857","Nocardioides sp. zg-579",4,20017,1.12797271711492e-12,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"2712223","Nocardioides anomalus",4,44547,9.78274735076549e-09,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"450734","Nocardioides dokdonensis",4,11731,8.76784295791678e-14,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"419476","Nocardioides marinisabuli",4,110902,1.54967225185399e-08,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"546874","Friedmanniella sagamiharensis",4,152690,1.47098985442243e-09,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Friedmanniella"
"73919","Thermaerobacter marianensis",4,63619,2.40680722700868e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter"
"285665","Micromonospora coriariae",4,102203,2.12886066744168e-08,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"113562","Actinoplanes derwentensis",4,42254,1.12208015316871e-12,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"1867","Actinoplanes teichomyceticus",4,31249,9.39695673484327e-10,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"2761535","Pseudonocardia sp. CGMCC 4.1532",4,53550,1.16594316449953e-07,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"2079536","Actinomyces sp. Z16",4,63832,1.92151471995787e-09,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"556499","Propionibacterium acidifaciens",4,117439,6.75745404898892e-06,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionibacterium"
"111015","Actinomyces radicidentis",4,157696,9.05492681484193e-07,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"1661","Trueperella pyogenes",4,32842,1.44452487375528e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Trueperella"
"52773","Schaalia meyeri",4,43792,0.000134638372814381,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia"
"2001","Streptosporangium roseum",4,95659,1.54214086043914e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium"
"53461","Nakamurella multipartita",4,18598,5.6707147039856e-12,"Bacteria","Actinobacteria","Actinobacteria","Nakamurellales","Nakamurellaceae","Nakamurella"
"1090615","Nakamurella panacisegetis",4,99892,3.39421623490244e-10,"Bacteria","Actinobacteria","Actinobacteria","Nakamurellales","Nakamurellaceae","Nakamurella"
"28049","Acidothermus cellulolyticus",4,74957,4.63835226223952e-06,"Bacteria","Actinobacteria","Actinobacteria","Acidothermales","Acidothermaceae","Acidothermus"
"2779519","Olsenella sp. LZLJ-2",4,3955,7.93169975771479e-07,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella"
"2109685","Olsenella sp. GAM18",4,15877,6.27337669885128e-07,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella"
"1871022","Libanicoccus massiliensis",4,8617,2.58596631397876e-06,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Libanicoccus"
"471189","Gordonibacter pamelaeae",4,6861,1.30622835987742e-05,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter"
"49319","Rubrobacter xylanophilus",4,87592,6.00973640005608e-08,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter"
"2742195","Mycoplasma sp. OR1901",4,30739,1.81684701919657e-06,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"2120","Mycoplasma neurolyticum",4,54273,1.75394383560121e-10,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"2124","Mycoplasma salivarium",4,11730,1.6169084192648e-08,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"216936","Spiroplasma diminutum",4,39614,1.44450325140787e-07,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"315358","Spiroplasma eriocheiris",4,13308,2.13553048522367e-10,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"264636","Acholeplasma hippikon",4,19908,2.73879072606518e-07,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"1261031","Nostoc sp. 'Peltigera membranacea cyanobiont' N6",4,69852,2.17415394590975e-08,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Nostoc"
"59932","Synechococcus sp. WH 8101",4,60181,2.77370659568622e-11,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"556325","Neomicrococcus aestuarii",4,11730,1.46905804695475e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Neomicrococcus"
"2382165","Nocardia yunnanensis",4,11730,2.967917986809e-12,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia"
"360911","Exiguobacterium sp. AT1b",4,26843,1.65083058928117e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Exiguobacterium"
"1147","Synechocystis sp. PCC 6714",4,57221,2.92540081464745e-09,"Bacteria","Cyanobacteria","","Synechococcales","Merismopediaceae","Synechocystis"
"1617448","Geminocystis sp. NIES-3709",4,40266,4.6182306854642e-09,"Bacteria","Cyanobacteria","","Chroococcales","Chroococcaceae","Geminocystis"
"40988","Saccharomonospora azurea",4,15455,2.99205132456358e-09,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora"
"167964","Anaerolinea thermophila",4,27528,8.71237857240604e-08,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"1806508","Candidatus Promineofilum breve",4,138606,1.43317860285063e-06,"Bacteria","Chloroflexi","Ardenticatenia","Ardenticatenales","Ardenticatenaceae","Candidatus Promineofilum"
"244366","Klebsiella variicola",4,106328,4.26988764296482e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"59893","Paenibacillus peoriae",4,66852,5.74880778040986e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"28901","Salmonella enterica",4,104523,6.69493996641245e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella"
"2742624","Citrobacter sp. RHB25-C09",4,59671,4.20941179092476e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"622","Shigella dysenteriae",4,3910,1.19252889020133e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella"
"1972431","Phytobacter ursingii",4,57087,2.18887416588059e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Phytobacter"
"1484158","Pantoea sp. PSNIH1",4,94766,1.76873110486181e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"470934","Pantoea vagans",4,152146,0.00118122533712117,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"338565","Erwinia tasmaniensis",4,18718,7.20103839644758e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"2108399","Pectobacterium punjabense",4,41938,4.26226176592727e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"556","Dickeya chrysanthemi",4,14508,5.59163219473527e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya"
"1109412","Brenneria goodwinii",4,24287,1.29237622993732e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Brenneria"
"1082704","Lonsdalea britannica",4,74193,1.27360556495054e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Lonsdalea"
"93378","Edwardsiella hoshinae",4,45070,1.68383207740338e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella"
"2706126","Pseudomonas sp. OIL-1",4,65507,2.40501613831185e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1649877","Pseudomonas sp. CCOS 191",4,48077,2.35275421744377e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2054914","Pseudomonas sp. 02C 26",4,100601,3.11289112788253e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"287","Pseudomonas aeruginosa",4,120183,1.23589052879572e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1028989","Pseudomonas sp. StFLB209",4,25344,1.66927427292634e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"364197","Pseudomonas pohangensis",4,288029,5.28806520293276e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1421430","Pseudomonas granadensis",4,26729,9.52935921124302e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"86265","Pseudomonas thivervalensis",4,80110,0.00023238861066388,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"40216","Acinetobacter radioresistens",4,125144,1.93143684978762e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"2025658","Pseudomonas sp. NS1(2017)",4,9,8.30771506156076e-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"37919","Rhodococcus opacus",4,68390,1.15473073447016e-09,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"638","Arsenophonus nasoniae",4,20725,8.79398943504448e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus"
"300231","Glaciecola nitratireducens",4,16591,1.17292659684122e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola"
"2489595","Glaciecola amylolytica",4,22070,1.40726707830316e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola"
"2183582","Saliniradius amylolyticus",4,63021,9.37254077300201e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Saliniradius"
"1432056","Mannheimia sp. USDA-ARS-USMARC-1261",4,20215,5.28913447875593e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia"
"280236","Nocardiopsis gilva",4,22758,2.74030037006415e-10,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis"
"2662262","Vibrio sp. SM1977",4,15449,4.31849757772561e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"45658","Vibrio scophthalmi",4,41602,3.25323534238776e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"29495","Vibrio navarrensis",4,22844,3.20257674054372e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"673372","Vibrio casei",4,116466,1.30409818137441e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"1755811","Paraphotobacterium marinum",4,56312,1.27043695049326e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Paraphotobacterium"
"216778","Stenotrophomonas rhizophila",4,137479,1.2757465557584e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"346","Xanthomonas citri",4,107017,2.41179840799393e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
