"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"2604421","Chitinophaga sp. XS-30",3,2305,3.94896382761364e-07,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"2033437","Chitinophaga sp. MD30",3,9372,2.06049632576093e-05,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"661481","Flavisolibacter ginsenosidimutans",3,3464,2.97476871764275e-05,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"1176587","Niabella ginsenosidivorans",3,3455,0.000207080060607521,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Niabella"
"1813871","Panacibacter ginsenosidivorans",3,1705,1.77229219214001e-06,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Panacibacter"
"29549","Rhodothermus marinus",3,37950,0.00323161374042935,"Bacteria","Bacteroidetes","Chitinophagia","Bacteroidetes Order II. Incertae sedis","Rhodothermaceae","Rhodothermus"
"166486","Roseburia intestinalis",3,1680,0.0010026930045748,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia"
"301301","Roseburia hominis",3,6161,0.000655160005662885,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia"
"1834196","Lachnoclostridium sp. YL32",3,7142,0.00387784199954688,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"1042156","Clostridium sp. SY8519",3,3937,0.00399530741386404,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1511","Acetoanaerobium sticklandii",3,3517,2.29810397066403e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Acetoanaerobium"
"641107","Clostridium sp. DL-VIII",3,5860,3.12957421220474e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1542","Clostridium novyi",3,301,5.95822482171613e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"169679","Clostridium saccharobutylicum",3,3066,6.47367829475942e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1216932","Clostridium bornimense",3,130,3.93755213420315e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1520","Clostridium beijerinckii",3,240,1.5681486795658e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"238834","Clostridium estertheticum",3,469,7.58586344281858e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1488","Clostridium acetobutylicum",3,299,7.40123966793721e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1519","Clostridium tyrobutyricum",3,1166,1.09204515883455e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"217159","Clostridium carboxidivorans",3,4325,1.53381255599422e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"46867","Clostridium chauvoei",3,182,8.13390641334127e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"182773","Clostridium isatidis",3,34,3.24275802382052e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1494","Clostridium cochlearium",3,4457,2.50913494041546e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"332101","Clostridium drakei",3,1253,6.08375582471929e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"154046","Hungatella hathewayi",3,2304,0.00276921819488312,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Hungatella"
"1424294","Geosporobacter ferrireducens",3,7459,6.10707679083862e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Geosporobacter"
"1498","Hathewaya histolytica",3,2684,5.81757457212582e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Hathewaya"
"2610895","Flintibacter sp. KGMB00164",3,4645,0.000130824031338964,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter"
"433296","Aminipila butyrica",3,5605,6.21998864392432e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Aminipila"
"143361","Filifactor alocis",3,12604,5.59414028489483e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor"
"114527","Mogibacterium diversum",3,5477,8.76242970254856e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Mogibacterium"
"2764325","Eubacterium sp. NSJ-61",3,3215,0.000688933330390419,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"53442","Eubacterium callanderi",3,14996,0.000165974981143221,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"1677857","Hungateiclostridium saccincola",3,9034,4.94606940206451e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium"
"1731","Peptoclostridium acidaminophilum",3,6741,3.02042140540287e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoclostridium"
"626937","Christensenella minuta",3,4590,0.00429290267106195,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella"
"55583","Dehalobacter restrictus",3,11024,0.000389970828643577,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Dehalobacter"
"58138","Desulfofarcimen acetoxidans",3,27846,3.95847032069621e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfofarcimen"
"2173034","Petrocella atlantisensis",3,2263,0.00033347012285388,"Bacteria","Firmicutes","Clostridia","Clostridiales","Vallitaleaceae","Petrocella"
"499229","Tepidanaerobacter acetatoxydans",3,4603,9.77850933823189e-05,"Bacteria","Firmicutes","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Tepidanaerobacter"
"33025","Phascolarctobacterium faecium",3,10707,9.33227184564963e-05,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium"
"2754044","Selenomonas sp. Marseille-Q3039",3,13704,3.99434833580836e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"905","Acidaminococcus fermentans",3,3455,6.56179963865992e-08,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus"
"248315","Veillonella rodentium",3,4176,4.43893639942843e-06,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella"
"907","Megasphaera elsdenii",3,1153,1.24801997341696e-08,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera"
"562959","Paenibacillus cellulositrophicus",3,4061,9.73236625639943e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2495582","Paenibacillus albus",3,7198,1.65968672338709e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2509456","Paenibacillus protaetiae",3,11648,0.000126163583998747,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"160799","Paenibacillus borealis",3,4349,3.32372808610281e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1705566","Bacillus sp. FJAT-18017",3,4604,7.30261912539406e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1408","Bacillus pumilus",3,3559,9.11017686103983e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1664069","Bacillus glycinifermentans",3,3455,3.73395254246078e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1193713","Neobacillus mesonae",3,3926,4.34004892490477e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Neobacillus"
"55205","Caldicellulosiruptor owensensis",3,2305,1.07865468591433e-07,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor"
"84135","Gemella sanguinis",3,2304,1.47472805107844e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Gemella"
"1638","Listeria ivanovii",3,3455,7.8112745602734e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria"
"1902136","Streptococcus sp. NPS 308",3,77,2.5986472430434e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2576376","Streptococcus sp. 1643",3,6456,1.71863004146665e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"712633","Streptococcus sp. oral taxon 431",3,3,8.40549908092582e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1156431","Streptococcus sp. I-G2",3,2,1.62340383058138e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1316412","Streptococcus sp. HSISS3",3,107,1.03932407373158e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1311","Streptococcus agalactiae",3,31048,0.00384326773002117,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1313","Streptococcus pneumoniae",3,38435,0.000507376718152554,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1341","Streptococcus ratti",3,2305,8.15008547365159e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1811193","Streptococcus pantholopis",3,8035,7.09503116137251e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1433513","Streptococcus gwangjuense",3,25,3.29576962499452e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2382163","Streptococcus koreensis",3,2302,2.75592003705303e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"33040","Streptococcus milleri",3,1153,3.93749562808236e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"150055","Streptococcus lutetiensis",3,3373,0.000194954642797975,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"257758","Streptococcus pseudopneumoniae",3,9,2.75593173213332e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1308","Streptococcus thermophilus",3,3455,1.24123392579865e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1358","Lactococcus lactis",3,5749,0.000132331425092913,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"2419772","Lactobacillus sp. BHWM-4",3,11,1.13185498137035e-17,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"2269374","Lactobacillus terrae",3,3455,0.000756446832730285,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"1624","Ligilactobacillus salivarius",3,2305,2.54398843432945e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus"
"1623","Ligilactobacillus ruminis",3,6893,0.00016381145139608,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus"
"147709","Carnobacterium inhibens",3,5,2.77563429180771e-19,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium"
"2584943","Longibaculum sp. KGMB06250",3,1217,0.000205112150650281,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum"
"154288","Turicibacter sanguinis",3,0,8.46273309396138e-08,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"54005","Peptoniphilus harei",3,0,9.28582297714247e-17,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus"
"1852374","Ezakiella massiliensis",3,1,4.00893295553441e-17,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Gottschalkiaceae","Ezakiella"
"216816","Bifidobacterium longum",3,0,3.90836696753626e-05,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1683","Bifidobacterium angulatum",3,1153,1.04432855094076e-05,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1765219","Bifidobacterium eulemuris",3,446,2.9879730710756e-06,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"67258","Streptomyces cavourensis",3,3,0,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"43675","Rothia mucilaginosa",3,6125,4.65826522326476e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"2483798","Nocardioides sp. 603",3,11,0,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"642780","Marmoricola scoriae",3,7,0,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"2714937","Propioniciclava sp. HDW11",3,2305,2.59267410841442e-07,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava"
"1855352","Streptomyces sp. TLI_053",3,11,0,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1655","Actinomyces naeslundii",3,0,1.34577309191608e-06,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"178339","Pauljensenia hongkongensis",3,2305,3.65263685191138e-06,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Pauljensenia"
"1219491","Actinomadura sp. WMMB 499",3,3,0,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura"
"1888","Streptomyces albus",3,12601,8.8884841965051e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2014","Nocardiopsis dassonvillei",3,6897,7.76272836404823e-07,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis"
"298653","Frankia sp. EAN1pec",3,2305,6.30870849810766e-08,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Frankia"
"33871","Coriobacterium glomerans",3,1,2.92674866462347e-07,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Coriobacterium"
"712411","Olsenella sp. oral taxon 807",3,1151,5.31773539573284e-07,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella"
"1871022","Libanicoccus massiliensis",3,1151,6.02989599251144e-07,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Libanicoccus"
"1382","Lancefieldella parvula",3,14355,1.03986486270107e-05,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella"
"502558","Eggerthella sp. YY7918",3,1149,4.66674150894681e-05,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella"
"471189","Gordonibacter pamelaeae",3,0,0.000172424520711373,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter"
"1670830","Egicoccus halophilus",3,7,0,"Bacteria","Actinobacteria","Nitriliruptoria","Egicoccales","Egicoccaceae","Egicoccus"
"1290","Staphylococcus hominis",3,19423,1.1028116722296e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"2005462","Calothrix sp. NIES-3974",3,1148,9.5921838177426e-07,"Bacteria","Cyanobacteria","","Nostocales","Calotrichaceae","Calothrix"
"1219","Prochlorococcus marinus",3,4439,5.93393643540194e-06,"Bacteria","Cyanobacteria","","Synechococcales","Prochloraceae","Prochlorococcus"
"273677","Microbacterium oleivorans",3,6893,2.81021353574574e-08,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"564","Escherichia fergusonii",3,1153,0.00392744213428318,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia"
"158836","Enterobacter hormaechei",3,14338,0.140947788418767,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"573","Klebsiella pneumoniae",3,4,0.158252157320755,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"546","Citrobacter freundii",3,19478,0.00309487802737076,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"575","Raoultella planticola",3,4603,0.000569534101653495,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella"
"2479367","Buttiauxella sp. 3AFRM03",3,1153,0.12986390737322,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella"
"2741499","Serratia surfactantfaciens",3,63,0.111213237008061,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"634113","Arsenophonus Candidatus Arsenophonus lipoptenae",3,7,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus"
"303","Pseudomonas putida",3,1153,8.41730332104919e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"316","Pseudomonas stutzeri",3,1505,0.000297248530798003,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"47877","Pseudomonas amygdali",3,8035,3.0501252859468e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"587753","Pseudomonas chlororaphis",3,1398,5.71055847111864e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"747","Pasteurella multocida",3,15247,9.36865241502172e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"739","Aggregatibacter segnis",3,8125,0.00030480902773892,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter"
"40324","Stenotrophomonas maltophilia",3,23426,0.00155678833237142,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"29423","Legionella oakridgensis",3,3455,8.83211645498551e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"2732249","Gemmatimonas sp. TET16",3,1153,0.0523360515953472,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"1054033","Arcobacter venerupis",3,11672,9.77488021763396e-08,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter"
"213","Helicobacter cinaedi",3,3,0.25350675907001,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter"
"876","Desulfovibrio desulfuricans",3,1302,2.34948446434791e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"345370","Desulfovibrio carbinoliphilus",3,1,1.24180873846303e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"241368","Desulfovibrio ferrophilus",3,12800,3.94227862110764e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"2773299","Desulfolutivibrio sulfoxidireducens",3,1154,3.10309123786455e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfolutivibrio"
"894","Desulfobulbus propionicus",3,11,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus"
"184914","Corallococcus coralloides",3,3455,7.23311595245161e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Corallococcus"
"43","Cystobacter fuscus",3,20767,2.31032375796484e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Cystobacter"
"54571","Streptomyces venezuelae",3,6152,0.00244197241091544,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"35554","Geobacter sulfurreducens",3,24925,0.00083691270281593,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"165694","Bartonella schoenbuchensis",3,3,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"427923","Desulfurivibrio alkaliphilus",3,3455,5.68933678646538e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfurivibrio"
"2169400","Gemmobacter sp. HYN0069",3,3455,6.75230501168313e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter"
"661191","Neokomagataea tanensis",3,5,6.27303353606645e-18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Neokomagataea"
"292","Burkholderia cepacia",3,41438,0.0911834805543647,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"95486","Burkholderia cenocepacia",3,4603,0.0937852823008587,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"164546","Cupriavidus taiwanensis",3,512,0.0927860034354291,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus"
"93219","Pandoraea norimbergensis",3,3,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"2126319","Variovorax sp. PMC12",3,5,6.85610663960386e-18,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"94132","Ramlibacter tataouinensis",3,3198,0.000136474816632969,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"279058","Collimonas arenae",3,3734,0.000186104705949313,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas"
"28068","Rubrivivax gelatinosus",3,4604,2.55637397356569e-09,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Rubrivivax"
"57480","Microvirgula aerodenitrificans",3,3,0,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Microvirgula"
"41977","Azoarcus communis",3,5749,0.000201932190527625,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"851","Fusobacterium nucleatum",3,27755,9.02385460493611e-06,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"859","Fusobacterium necrophorum",3,2305,1.44701584171941e-08,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"34105","Streptobacillus moniliformis",3,5,2.91706919640439e-19,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Streptobacillus"
"150829","Treponema azotonutricium",3,2049,2.55332519838031e-05,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"158","Treponema denticola",3,11,1.0519180347093e-17,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"1131707","Sphaerochaeta pleomorpha",3,3455,1.02929222086077e-06,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"47466","Borrelia miyamotoi",3,55,0.237599668040793,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia"
"52584","Brachyspira pilosicoli",3,0,6.85459652436586e-17,"Bacteria","Spirochaetes","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira"
"84378","Brachyspira murdochii",3,0,5.06436923379257e-17,"Bacteria","Spirochaetes","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira"
"1287055","Brachyspira hampsonii",3,6,5.46948622719561e-17,"Bacteria","Spirochaetes","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira"
"159","Brachyspira hyodysenteriae",3,5,4.54136080224671e-17,"Bacteria","Spirochaetes","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira"
"1679444","Akkermansia glycaniphila",3,46610,0.00155191218769651,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"477976","Calditerrivibrio nitroreducens",3,29,4.75992572890379e-17,"Bacteria","Deferribacteres","Deferribacteres","Deferribacterales","Deferribacteraceae","Calditerrivibrio"
"1295609","Thermodesulfobacterium geofontis",3,2305,2.59326449875913e-08,"Bacteria","Thermodesulfobacteria","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermodesulfobacterium"
"513050","Dictyoglomus turgidum",3,5751,3.20108585358e-07,"Bacteria","Dictyoglomi","Dictyoglomia","Dictyoglomales","Dictyoglomaceae","Dictyoglomus"
"2173","Methanobrevibacter smithii",3,2,1.38238103787423e-17,"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter"
"39152","Methanococcus maripaludis",3,3455,5.60317897394973e-07,"Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus"
"2285","Sulfolobus acidocaldarius",3,2,0.40370410800618,"Archaea","Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfolobus"
"985052","Vulcanisaeta moutnovskia",3,5,3.8442278900898e-17,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Vulcanisaeta"
"650378","Candidatus Cardinium Cardinium endosymbiont of Sogatella furcifera",3,1153,8.50397138568055e-07,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Amoebophilaceae","Candidatus Cardinium"
"2448483","Serratia sp. 3ACOL1",3,6,0.222798839970835,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"28116","Bacteroides ovatus",2,0,0.000406339474933285,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"2162637","Bacteroides sp. PHL 2737",2,1153,3.08028680063486e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
