"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"879","Desulfovibrio gigas",5,20284,0.000106190752663748,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"132132","Desulfomicrobium orale",5,11052,5.26841539659844e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium"
"571177","Desulfosarcina alkanivorans",5,20524,2.26043485682985e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfosarcina"
"1297742","Myxococcus hansupus",5,69860,6.53077765533322e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Myxococcus"
"69","Lysobacter enzymogenes",5,20483,6.44849598472815e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"1391653","Vulgatibacter incomptus",5,24339,6.97542707749009e-09,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter"
"80816","Haliangium ochraceum",5,50394,2.53082134707044e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Kofleriaceae","Haliangium"
"2597769","Geobacter sp. FeAm09",5,56940,2.13987323778612e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"443144","Geobacter sp. M21",5,38038,4.23381068871183e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"225194","Geobacter bemidjiensis",5,133828,1.1307854336198e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter"
"483547","Geoalkalibacter subterraneus",5,67937,1.90479088054302e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geoalkalibacter"
"361111","Desulfoglaeba alkanexedens",5,22569,1.1863971117613e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfoglaeba"
"84405","Hippea maritima",5,70476,9.01590306996563e-08,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfurellales","Desulfurellaceae","Hippea"
"1825976","Neorhizobium sp. NCHU2750",5,46587,6.65015004038715e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium"
"2060726","Neorhizobium sp. SOG26",5,177867,2.41829335634166e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium"
"376","Bradyrhizobium sp.",5,57082,1.17945024615295e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"83637","Bradyrhizobium genosp. L",5,27089,3.75834280916852e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"2483404","Mesorhizobium sp. NZP2077",5,53084,2.04465874023039e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"374606","Aminobacter sp. MSH1",5,45745,1.50034924698855e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Aminobacter"
"1867719","Phyllobacterium zundukense",5,82779,0.000108198764740586,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Phyllobacterium"
"244596","Hoeflea phototrophica",5,53998,2.80994283243101e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Hoeflea"
"2202827","Methylobacterium terrae",5,41744,3.30888644441816e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium"
"1882682","Microvirga ossetica",5,65561,2.66472415945241e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga"
"293089","Martelella mediterranea",5,98015,8.54669800745517e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Martelella"
"1867715","Bosea sp. Tri-49",5,75276,9.02862436480603e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea"
"92945","Ketogulonicigenium vulgare",5,77005,1.82088030725243e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ketogulonicigenium"
"1915078","Thioclava nitratireducens",5,28190,1.51572695530144e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava"
"1873716","Hyphomonas sp. CACIAM 19H1",5,79332,2.62458813930207e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","Hyphomonas"
"93064","Sphingomonas koreensis",5,29162,3.2269057969191e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"13690","Sphingobium yanoikuyae",5,76254,3.85373849684133e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"46429","Sphingobium chlorophenolicum",5,55815,8.49273606597912e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"1673076","Sphingobium hydrophobicum",5,64513,8.55891447978582e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"33050","Sphingopyxis macrogoltabida",5,86453,1.24054547051604e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"1892855","Sphingosinicella sp. BN140058",5,51563,2.90198458628725e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingosinicella"
"39960","Erythrobacter litoralis",5,71197,8.52317903547396e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"2060312","Altererythrobacter sp. B11",5,95346,1.01690323422389e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter"
"2202148","Azospirillum thermophilum",5,20954,8.49898654108657e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"528244","Azospirillum thiophilum",5,92047,6.15481304342285e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"2594003","Ferrovibrio terrae",5,22888,9.0206527969347e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Ferrovibrio"
"1076596","Acetobacter persici",5,41438,2.20545219144783e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"2558360","Oecophyllibacter saccharovorans",5,56032,2.60296904761083e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Oecophyllibacter"
"2582913","Emcibacter sp. MEBiC09520",5,112549,4.37454297243188e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Emcibacterales","Emcibacteraceae","Emcibacter"
"82633","Cupriavidus pauculus",5,58253,1.38623288380842e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus"
"106590","Cupriavidus necator",5,54198,0.00029770074699303,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus"
"134536","Paraburkholderia caledonica",5,74030,1.26854201727951e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"36873","Paraburkholderia xenovorans",5,49016,3.896826735184e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"573737","Pandoraea oxalativorans",5,26999,1.96381159332955e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"93219","Pandoraea norimbergensis",5,58056,5.10265317515784e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"576610","Polynucleobacter necessarius",5,37002,0.00140720745514376,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"2714952","Kinneretia sp. DAIF2",5,89505,1.20993763577629e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Kinneretia"
"1458425","Serpentinomonas raichei",5,59585,2.21922900337458e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Serpentinomonas"
"85698","Achromobacter xylosoxidans",5,73328,1.58698404982238e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"1416806","Bordetella genomosp. 8",5,57294,1.07008975026577e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella"
"521","Bordetella avium",5,64976,8.40600323583958e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella"
"321983","Massilia albidiflava",5,34787,2.40605147303042e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"2045208","Massilia violaceinigra",5,51901,2.74483204859218e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"321985","Massilia lutea",5,33601,7.97027522557882e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"341045","Herbaspirillum hiltneri",5,28422,2.57756967367724e-09,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"964","Herbaspirillum seropedicae",5,93828,2.71778954536107e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"2025949","Herbaspirillum sp. meg3",5,40681,1.72611237859264e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"847","Oxalobacter formigenes",5,80131,0.00849345817154538,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter"
"926","Thiomonas intermedia",5,116312,2.07412652978045e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Thiomonas"
"2697032","Xylophilus rhododendri",5,58812,1.42770757435748e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Xylophilus"
"76731","Roseateles depolymerans",5,58189,9.65435449973268e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Roseateles"
"63","Vitreoscilla filiformis",5,98411,3.46551062124538e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Vitreoscilla"
"682798","Chitinolyticbacter meiyuanensis",5,40896,3.6422801710641e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chitinolyticbacter"
"536","Chromobacterium violaceum",5,64260,6.90942450021764e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Chromobacterium"
"1662285","Methylophilus sp. TWE2",5,29492,4.72389295024145e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylophilus"
"35799","Nitrosospira briensis",5,43933,2.15449464439884e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira"
"311182","Denitratisoma oestradiolicum",5,56756,1.7790854425999e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Denitratisoma"
"748811","Sulfuritalea hydrogenivorans",5,44704,1.93009329652543e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Sulfuritalea"
"2715678","Sulfurimicrobium lacus",5,91466,3.61845186937371e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae","Sulfurimicrobium"
"36861","Thiobacillus denitrificans",5,61767,2.25956993864825e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae","Thiobacillus"
"356837","Azoarcus sp. DN11",5,34232,7.78452160007184e-09,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"41977","Azoarcus communis",5,55961,3.76203835081823e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"418699","Azoarcus olearius",5,52685,4.69645297743775e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"2005884","Thauera sp. K11",5,108858,2.37684005478497e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera"
"327160","Candidatus Accumulibacter phosphatis",5,54054,2.71214900077141e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Candidatus Accumulibacter"
"33059","Acidithiobacillus caldus",5,59045,0.00176702546585186,"Bacteria","Proteobacteria","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus"
"930","Acidithiobacillus thiooxidans",5,43233,1.06353568217084e-08,"Bacteria","Proteobacteria","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus"
"88058","Treponema primitia",5,41008,5.87653028660626e-06,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"1307761","Salinispira pacifica",5,53762,9.6741946595919e-06,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira"
"2576891","Nibricoccus aquaticus",5,66126,9.99052014300222e-07,"Bacteria","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Nibricoccus"
"1796921","Ereboglobus luteus",5,55535,4.50284621613398e-06,"Bacteria","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Ereboglobus"
"1636152","Planctomyces sp. SH-PL62",5,39720,2.53578672379613e-06,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces"
"1632864","Planctomyces sp. SH-PL14",5,47786,8.0650547503964e-07,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces"
"1940790","Sedimentisphaera cyanobacteriorum",5,45626,0.00138700574860985,"Bacteria","Planctomycetes","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Sedimentisphaera"
"2602070","Granulicella sp. WH15",5,102407,6.35787110654545e-07,"Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Granulicella"
"42253","Nitrospira moscoviensis",5,35292,3.10653512767455e-07,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira"
"1408281","Endomicrobium proavitum",5,69245,0.000999556245847798,"Bacteria","Elusimicrobia","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium"
"2528203","Bacteroides sp. A1C1",4,2788,0.000562878387040834,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"2650157","Bacteroides sp. HF-5287",4,11535,3.21136078194423e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"2162637","Bacteroides sp. PHL 2737",4,12492,4.77818787006808e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"329854","Bacteroides intestinalis",4,23716,3.35119083970394e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"1796613","Bacteroides caecimuris",4,1124,7.22502724653856e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"151276","Bacteroides coprosuis",4,21293,6.57030439729876e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"357276","Phocaeicola dorei",4,24556,3.86069710754062e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola"
"2093856","Butyricimonas faecalis",4,10716,1.6177975710576e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas"
"1177574","Prevotella jejuni",4,8739,1.52065704560204e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"454155","Paraprevotella xylaniphila",4,21963,7.88593434698031e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella"
"2590900","Tenuifilum thalassicum",4,45056,1.92267853716221e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tenuifilaceae","Tenuifilum"
"1168034","Draconibacterium orientale",4,14718,0.000257275503138536,"Bacteria","Bacteroidetes","Bacteroidia","Marinilabiliales","Prolixibacteraceae","Draconibacterium"
"1306519","Flavobacterium commune",4,56170,4.89903623287171e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2748319","Flavobacterium sp. I3-2",4,49740,2.17229885673401e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2697010","Winogradskyella helgolandensis",4,25342,2.81339288145146e-08,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"1486034","Lacinutrix venerupis",4,60388,7.71772029948415e-08,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lacinutrix"
"1019","Capnocytophaga sputigena",4,28059,6.78838388670568e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"2282170","Kordia sp. SMS9",4,18656,1.97922753721194e-08,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Kordia"
"398743","Zunongwangia profunda",4,15436,2.465798764733e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Zunongwangia"
"252307","Robiginitalea biformata",4,69732,1.44913638601501e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea"
"2094025","Aureitalea sp. RR4-38",4,29021,1.15246433980253e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aureitalea"
"1383885","Flagellimonas maritima",4,35085,2.14494956689876e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flagellimonas"
"2201181","Flavobacterium sediminis",4,39344,4.79922108522692e-08,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2487064","Chryseobacterium sp. G0186",4,48560,2.32442686687647e-07,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2478663","Chryseobacterium sp. 3008163",4,32475,0.000158316146896879,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"1241978","Chryseobacterium bernardetii",4,22692,2.27945364887096e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"1871047","Chryseobacterium sp.",4,26085,3.37923066777038e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"754417","Winogradskyella sp. PC-19",4,11397,2.43297455303811e-07,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"28251","Ornithobacterium rhinotracheale",4,16523,6.21808347217894e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Ornithobacterium"
"1484118","Hymenobacter sp. PAMC 26628",4,46458,2.30131347155777e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"2761579","Hymenobacter sp. S2-20-2",4,25079,5.25673752746164e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"1385664","Hymenobacter sp. DG25B",4,26159,1.34013186990454e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"1385715","Hymenobacter qilianensis",4,155469,2.27995434262859e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"388950","Pontibacter akesuensis",4,91621,6.89269469375695e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"323450","Pontibacter actiniarum",4,77364,6.82044807966262e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"2694930","Pontibacter pudoricolor",4,26615,2.80005196237785e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"1265445","Chryseobacterium camelliae",4,24704,2.842167462935e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2086471","Adhaeribacter swui",4,39448,6.38901803998136e-07,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"2728024","Spirosoma sp. CJU-R4",4,42355,3.46902685977995e-07,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"2057025","Spirosoma pollinicola",4,48386,1.08765809586252e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"651143","Fibrella aestuarina",4,48226,0.000241782960739444,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Fibrella"
"316068","Leadbetterella byssophila",4,10364,1.55729122700732e-06,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Leadbetterella"
"2482728","Pedobacter sp. G11",4,19213,2.6699262900278e-07,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"112234","Chryseobacterium joostei",4,14322,1.80229246722004e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2557994","Sphingobacterium sp. CZ-2",4,18531,1.76053846389003e-06,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"259","Sphingobacterium thalpophilum",4,16397,0.000462803174739098,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"1010","Sphingobacterium mizutaii",4,36238,2.78031661487812e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"2305508","Mucilaginibacter sp. HYN0043",4,14219,3.04850182526675e-06,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"2728022","Mucilaginibacter sp. F39-2",4,13344,2.5284155069263e-06,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"2703787","Chitinophaga sp. H33E-04",4,9443,4.20356675603543e-06,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"2502779","Flavisolibacter sp. 17J28-1",4,52227,1.03576097404665e-06,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"2760713","Lacibacter sp. S13-6-6",4,23018,0.000169091066878105,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Lacibacter"
"2676868","Flavihumibacter sp. SB-02",4,43782,1.07345002229553e-05,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"1868325","Prosthecochloris sp. CIB 2401",4,36740,2.57676658373746e-05,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris"
"1134405","Melioribacter roseus",4,25162,9.50032816179801e-06,"Bacteria","Ignavibacteriae","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","Melioribacter"
"1092","Chlorobium limicola",4,25065,1.19477075721172e-06,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium"
"33038","Mediterraneibacter [Ruminococcus] gnavus",4,7878,0.000142221869338797,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mediterraneibacter"
"2479767","Blautia sp. SC05B48",4,14560,0.00812748846617533,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"33035","Blautia producta",4,21234,0.0035376247437297,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"1834196","Lachnoclostridium sp. YL32",4,14922,0.00397143596526237,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"29347","Lachnoclostridium [Clostridium] scindens",4,35217,0.000239479090380359,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"39488","Anaerobutyricum hallii",4,18904,0.0191189354598931,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum"
"2564099","Ruminococcus sp. JE7A12",4,84242,0.0122874786395865,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus"
"1796620","Acutalibacter muris",4,19064,0.0033272853028866,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter"
"253239","Ethanoligenens harbinense",4,17207,0.0069888462658966,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens"
"1507512","Romboutsia hominis",4,3077,1.64938953438476e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia"
"641107","Clostridium sp. DL-VIII",4,127,9.55546267360482e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1216932","Clostridium bornimense",4,49275,0.000968932888383341,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1520","Clostridium beijerinckii",4,6413,3.83912419162274e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"36845","Clostridium intestinale",4,6562,3.0556119384928e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1488","Clostridium acetobutylicum",4,32020,1.86425910470938e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1493","Clostridium cellulovorans",4,10051,0.000107893103924057,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"182773","Clostridium isatidis",4,6109,3.84015636857035e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
