"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"2737172","Thermoleptolyngbya sp. PKUAC-SCTA183",5,24610,7.64845922163116e-07,"Bacteria","Cyanobacteria","","Synechococcales","Oculatellaceae","Thermoleptolyngbya"
"65093","Halothece sp. PCC 7418",5,13639,3.51340229501653e-07,"Bacteria","Cyanobacteria","","Chroococcales","Aphanothecaceae","Halothece"
"2064643","Oxynema sp. AP17",5,21675,1.10061726700583e-06,"Bacteria","Cyanobacteria","","Oscillatoriales","Microcoleaceae","Oxynema"
"118562","Arthrospira platensis",5,12785,1.09704612477402e-06,"Bacteria","Cyanobacteria","","Oscillatoriales","Microcoleaceae","Arthrospira"
"642780","Marmoricola scoriae",5,8832,5.67223552949051e-07,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"1182568","Deinococcus puniceus",5,11505,1.65197852437057e-06,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"2020","Thermomonospora curvata",5,9181,1.11260611521323e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Thermomonospora"
"212767","Mycobacterium sp. JS623",5,16032,3.42190428203054e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"37636","Thermus scotoductus",5,13117,1.34642977965556e-06,"Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus"
"56957","Thermus oshimai",5,16813,6.13496871077809e-07,"Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus"
"1607","Loigolactobacillus Lactobacillus bifermentans",5,30254,2.1318868460905e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus"
"1839801","Dehalogenimonas formicexedens",5,13642,3.87014397271399e-06,"Bacteria","Chloroflexi","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae","Dehalogenimonas"
"1954171","Calothrix sp. NIES-2098",5,16146,1.14757372167105e-06,"Bacteria","Cyanobacteria","","Nostocales","Calotrichaceae","Calothrix"
"43771","Corynebacterium urealyticum",5,14449,1.68787988816767e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"152260","Chloroflexus aggregans",5,16980,1.33147443818859e-06,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloroflexus"
"1159327","Pontimonas salivibrio",5,11725,3.92996107035063e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Pontimonas"
"2601677","Tepidiforma bonchosmolovskayae",5,8032,2.32629588737381e-06,"Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma"
"454171","Chthonomonas calidirosea",5,12867,6.14845689529668e-06,"Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas"
"166501","Thermobaculum terrenum",5,15344,0.0018504389336148,"Bacteria","Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Thermobaculum"
"1812935","Enterobacter roggenkampii",5,711,3.63069794708937e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"1889","Streptomyces ambofaciens",5,27472,2.4791337912129e-05,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"299767","Enterobacter ludwigii",5,30204,5.47280928802649e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"208224","Enterobacter kobei",5,4018,3.05313158458278e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"2027919","Enterobacter cloacae complex sp.",5,8347,2.69838557738386e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"399742","Enterobacter sp. 638",5,9231,1.16815029070037e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"1914861","Enterobacter sp. SA187",5,5268,3.55605690782126e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"881260","Enterobacter bugandensis",5,7123,8.81266693232624e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"2153354","Klebsiella huaxiensis",5,1321,2.38098190223546e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"1639133","Citrobacter portucalensis",5,8969,6.34984384847938e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"2546350","Citrobacter sp. LY-1",5,16160,4.9286153186289e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"67824","Citrobacter farmeri",5,11783,2.48196496725751e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"2675796","Raoultella Enterobacteriaceae endosymbiont of Plateumaris rustica",5,13704,3.00668271838332e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella"
"2675797","Candidatus Annandia Enterobacteriaceae endosymbiont of Plateumaris sericea",5,16425,9.54022500666408e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Annandia"
"2675773","Kosakonia Enterobacteriaceae endosymbiont of Donacia cincticornis",5,35381,1.00344447734675e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia"
"1505596","Candidatus Blochmannia Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri",5,11018,8.36642141785549e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Blochmannia"
"1505597","Candidatus Blochmannia Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus",5,26019,2.00138990593499e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Blochmannia"
"1903686","Jeotgalibaca sp. PTS2502",5,24793,4.30939406764172e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca"
"577","Raoultella terrigena",5,7708,9.45775442673064e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella"
"575","Raoultella planticola",5,10974,6.38963262914034e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella"
"2725560","Kosakonia sp. SMBL-WEM22",5,21590,1.80727574972817e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia"
"1005039","Fimbriimonas ginsengisoli",5,21811,4.96238423829441e-06,"Bacteria","Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas"
"2492396","Kosakonia sp. CCTCC M2018092",5,13344,4.49019561657682e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia"
"1158459","Kosakonia sacchari",5,23270,4.87797242223334e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia"
"497725","Kosakonia oryzae",5,13947,4.37936693252995e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia"
"2153385","Lelliottia sp. WB101",5,26099,5.43914230039092e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia"
"2479367","Buttiauxella sp. 3AFRM03",5,21333,1.32910212262875e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella"
"9","Buchnera aphidicola",5,16891,1.76027503001123e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Buchnera"
"938406","Calothrix brevissima",5,11921,5.47973211687983e-06,"Bacteria","Cyanobacteria","","Nostocales","Calotrichaceae","Calothrix"
"1484158","Pantoea sp. PSNIH1",5,10093,6.01182496101278e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"553","Pantoea ananatis",5,15500,0.000109327846920019,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"66269","Pantoea stewartii",5,9114,1.99719003016201e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"1891675","Pantoea alhagi",5,22166,4.52886498530197e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"1076550","Pantoea rwandensis",5,11820,3.9359275412105e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"55211","Erwinia persicina",5,19736,3.24519600806855e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"79967","Erwinia pyrifoliae",5,12632,3.87971816606453e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"552","Erwinia amylovora",5,22374,2.86736949508658e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"665913","Mixta calida",5,9722,1.01766741944557e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta"
"2579935","Izhakiella sp. KSNA2",5,20926,6.42705903884443e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Izhakiella"
"137545","Serratia quinivorans",5,11356,2.68606538447272e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"614","Serratia liquefaciens",5,17032,9.39464110620953e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"61652","Serratia rubidaea",5,20352,2.62815236140591e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"633","Yersinia pseudotuberculosis",5,27916,4.10629882931378e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia"
"29486","Yersinia ruckeri",5,20358,1.92153454400033e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia"
"1805933","Rahnella sp. ERMR1:05",5,13944,2.83015133867261e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella"
"1690221","Streptomyces spongiicola",5,20632,1.96197136922413e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"587","Providencia rettgeri",5,13355,2.36840601341575e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia"
"183417","Proteus hauseri",5,16632,1.36580892922927e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus"
"1987580","Proteus columbae",5,17182,1.07339023247211e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus"
"351671","Xenorhabdus doucetiae",5,7591,3.14169936567889e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
"628","Xenorhabdus nematophila",5,23444,9.45653867911956e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
"2042057","Pectobacterium polaris",5,21556,3.24972717936348e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium"
"204042","Dickeya zeae",5,17379,1.76761985750879e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya"
"568768","Dickeya poaceiphila",5,22494,1.68801685205944e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya"
"63612","Sodalis glossinidius",5,23907,1.50164266320009e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis"
"636","Edwardsiella tarda",5,17632,3.24970094177329e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella"
"569","Hafnia alvei",5,26290,3.82708684218128e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Hafnia"
"158841","Leminorella richardii",5,17946,6.18294697452623e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Budviciaceae","Leminorella"
"146827","Corynebacterium simulans",5,12987,3.74084568116861e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"1931241","Pseudomonas sp. S-6-2",5,16048,1.39947327105132e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1881017","Pseudomonas sp. 7SR1",5,13850,3.02879647826495e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2726956","Pseudomonas sp. MSPm1",5,19844,9.39823371530307e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1239415","Dokdonia sp. PRO95",5,17658,5.0391200450519e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Dokdonia"
"1573711","Pseudomonas sp. R76",5,19440,1.36278372138902e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1702250","Pseudomonas sp. IB20",5,22866,4.93834052208567e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2662033","Pseudomonas sp. 14181154",5,24262,1.94419494962798e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2025658","Pseudomonas sp. NS1(2017)",5,15588,8.26102121715906e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2590776","Pseudomonas sp. NIBRBAC000502773",5,15339,1.34082226830811e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1573719","Pseudomonas sp. S35",5,14660,1.02788075738463e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2052956","Pseudomonas sp. ACM7",5,22957,1.67513344980508e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"53408","Pseudomonas citronellolis",5,10048,2.48359694288769e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"129817","Pseudomonas brenneri",5,9386,8.58664407845761e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"47879","Pseudomonas corrugata",5,38362,1.23523388855696e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"651740","Pseudomonas cedrina",5,23452,4.53829325493841e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"75588","Pseudomonas libanensis",5,17574,7.01293259559235e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"76761","Pseudomonas veronii",5,23034,2.65885549947462e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"303","Pseudomonas putida",5,5928,4.95240659608501e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"317","Pseudomonas syringae",5,21409,3.18299172862353e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"36746","Pseudomonas cichorii",5,13998,6.40584033831664e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"47877","Pseudomonas amygdali",5,22845,3.63879875510011e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1855377","Candidatus Aquiluna sp. UB-MaderosW2red",5,14552,1.39236970938202e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus Aquiluna"
"587753","Pseudomonas chlororaphis",5,10934,2.99041140735084e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"312306","Pseudomonas entomophila",5,17161,4.07720130633953e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"487184","Pseudomonas xinjiangensis",5,9150,2.96640627865757e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"198620","Pseudomonas koreensis",5,22367,8.29741203766482e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"104087","Pseudomonas frederiksbergensis",5,9362,1.23465255029149e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"29483","Yersinia aldovae",5,13528,8.92256197407053e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia"
"65741","Pseudomonas knackmussii",5,9224,5.17801107856837e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"395598","Pseudomonas reinekei",5,20556,5.21359641709551e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"437900","Pseudomonas marincola",5,17984,2.14424275324471e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"216142","Pseudomonas rhizosphaerae",5,13679,8.61364153523279e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"244566","Pseudomonas lurida",5,22201,5.21746550007342e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1510150","Permianibacter aggregans",5,15942,1.94404772577659e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Permianibacter"
"1530123","Acinetobacter seifertii",5,25842,1.04331162514102e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"1598147","Planococcus faecalis",5,12875,1.09043709358551e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"1407071","Acinetobacter sp. TGL-Y2",5,19728,1.24750619751423e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"2601122","Acinetobacter sp. YH12138",5,19626,3.07862024268928e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"2754694","Chryseobacterium manosquense",5,26338,1.53691442260432e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"476","Moraxella bovis",5,20338,8.72705033092473e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"2743","Marinobacter hydrocarbonoclasticus",5,24413,2.63955591498335e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter"
"1420916","Marinobacter similis",5,16190,9.44946013853233e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter"
"29430","Acinetobacter haemolyticus",5,13221,9.61248459847063e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"1714845","Alteromonas sp. BL110",5,17516,6.29631284774042e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"589873","Alteromonas australica",5,34020,2.07333495612637e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"2785918","Salinimonas sp. G2-b",5,21186,2.58997649082535e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"2572577","Salinimonas sp. KX18D6",5,17735,1.17028077538342e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"914153","Salinimonas lutimaris",5,11410,3.87222252565329e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"2686359","Paraglaciecola sp. L1A13",5,16893,1.51599742641371e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Paraglaciecola"
"1930557","Shewanella sp. FDAARGOS_354",5,21714,1.98110641086833e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"1218494","Lactobacillus helsingborgensis",5,10186,4.13906526850781e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"2487742","Shewanella sp. M2",5,20199,4.08283429350887e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"62322","Shewanella baltica",5,16148,8.43034930378528e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"43661","Shewanella benthica",5,21641,4.29896497612149e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"404011","Shewanella piezotolerans",5,20180,6.90281130101598e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"260364","Shewanella marisflavi",5,15398,3.46752162719961e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"1028752","Shewanella aestuarii",5,22029,9.78560050302739e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"70863","Shewanella oneidensis",5,25109,2.24688178695621e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"288","Pseudoalteromonas atlantica",5,15552,1.0069762126883e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"874454","Pseudoalteromonas arabiensis",5,12034,6.54070751594853e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"2497879","Colwellia sp. Arc7-635",5,23349,5.8912363992007e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia"
"2161872","Colwellia sp. Arc7-D",5,29189,5.15473631092004e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia"
"2552945","Thalassotalea sp. HSM 43",5,17719,0.000153599063930329,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea"
"2724191","Ferrimonas sp. S7",5,13699,4.06929915435174e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Ferrimonadaceae","Ferrimonas"
"735","Haemophilus parahaemolyticus",5,14888,1.52460377802003e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"249188","Haemophilus pittmaniae",5,519,1.73760577149259e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"715","Actinobacillus pleuropneumoniae",5,25994,8.36518767454516e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"718","Actinobacillus equuli",5,14024,6.67993199335768e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus"
"46234","Anabaena sp. 90",5,23310,3.56875201387227e-06,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Anabaena"
"1032623","Otariodibacter oris",5,34641,1.83558630621406e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Otariodibacter"
"680","Vibrio campbellii",5,32074,3.10122844395663e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"50719","Vibrio diabolicus",5,15858,8.9382539732021e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"512649","Vibrio azureus",5,33457,1.55616060359008e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"766224","Vibrio jasicida",5,20601,3.52230696724294e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"28173","Vibrio nigripulchritudo",5,30478,1.94668287139175e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"246167","Vibrio crassostreae",5,27674,5.4268000096895e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"29495","Vibrio navarrensis",5,26452,1.95527987643354e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"170679","Vibrio chagasii",5,16169,7.99427638014925e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"55601","Vibrio anguillarum",5,16770,1.90823950517674e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"28172","Vibrio metschnikovii",5,20313,2.23942969513275e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"80852","Aliivibrio wodanis",5,10180,2.02198382884136e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio"
"1755811","Paraphotobacterium marinum",5,29458,8.42627531434986e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Paraphotobacterium"
"1908198","Salinivibrio kushneri",5,25947,0.000230824981401654,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Salinivibrio"
"2072413","Stenotrophomonas sp. SAU14A_NAIMI4_5",5,11070,3.42354304664594e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"946334","Actinoplanes sp. OR16",5,16383,4.10912948628441e-06,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
