"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"39689","Mycobacterium gallinarum",11,16712,0.194375963514573,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"699041","Corynebacterium sp. NML93-0612",11,16317,0.110658427780114,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"38289","Corynebacterium jeikeium",11,17894,0.132971821178952,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"349751","Corynebacterium marinum",11,19686,0.137333672753853,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"161896","Corynebacterium camporealensis",11,23210,0.072104286416419,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"38301","Corynebacterium minutissimum",11,16673,0.129719757730761,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"169292","Corynebacterium aurimucosum",11,22058,0.11316483200091,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"1652495","Corynebacterium crudilactis",11,17232,0.141024258042106,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"89154","Corynebacterium terpenotabidum",11,4791,0.23290574735133,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"1862358","Corynebacterium choanis",11,12535,0.177236760646925,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"2742603","Rhodococcus sp. W8901",11,12811,0.131980228352665,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"1990687","Rhodococcus sp. S2-17",11,18306,0.169803574614761,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"1833","Rhodococcus erythropolis",11,12737,0.209111995044512,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"132919","Rhodococcus jostii",11,14024,0.255643354815651,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"2714938","Nocardioides sp. HDW12A",11,13352,0.128291415710201,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"1892","Streptomyces anulatus",11,7596,0.188907262923575,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1750","Pseudopropionibacterium propionicum",11,18154,0.111667797501315,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Pseudopropionibacterium"
"2697569","Pseudarthrobacter sp. YJ56",11,10141,0.081958154287114,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"712122","Actinomyces sp. oral taxon 414",11,12809,0.255411259652124,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"1884913","Candidatus Planktophila lacus",11,15158,0.164939569075623,"Bacteria","Actinobacteria","Actinobacteria","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae","Candidatus Planktophila"
"53635","Acidimicrobium ferrooxidans",11,14586,0.201252598735523,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Acidimicrobium"
"2487071","Chryseobacterium sp. F5649",11,11414,0.126319956199105,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"754515","Mycoplasma sp. Mirounga ES2806-GEN",11,5600,0.403552181732182,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"754517","Mycoplasma sp. Phocoena C-264-GEN",11,17772,0.237959780524205,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"2128","Mycoplasma flocculare",11,7172,0.234381093959371,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"29559","Mycoplasma hyosynoviae",11,21462,0.136742485604422,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"171281","Mycoplasma citelli",11,9174,0.246417893465512,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"2139","Spiroplasma clarkii",11,14422,0.190436799998248,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"2136","Spiroplasma monobiae",11,13731,0.119541666494965,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"216931","Spiroplasma alleghenense",11,12555,0.0997713452605357,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"61635","Acholeplasma brassicae",11,30241,0.0871854337521678,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"37692","Candidatus Phytoplasma mali",11,9744,0.253933721282156,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Candidatus Phytoplasma"
"2576904","Nostoc sp. TCL26-01",11,17189,0.102427921249547,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Nostoc"
"446679","Nostoc sphaeroides",11,16684,0.107924665259828,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Nostoc"
"1306274","Nostoc flagelliforme",11,10093,0.137316800195405,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Nostoc"
"2109686","Butyricicoccus sp. GAM44",11,13152,0.28815277656178,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Butyricicoccus"
"1916956","Synechococcus sp. SynAce01",11,11433,0.165805095002502,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"1050714","Synechococcus sp. SYN20",11,9370,0.262341902093048,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"195250","Synechococcus sp. PCC 7336",11,19305,0.158715423229126,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"221352","Synechococcus sp. RS9909",11,17345,0.179335415972628,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"33070","Synechococcus lividus",11,24584,0.104652016646755,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"2058657","Zhihengliuella sp. ISTPL4",11,18059,0.283289899796241,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Zhihengliuella"
"1147","Synechocystis sp. PCC 6714",11,12692,0.229920754992934,"Bacteria","Cyanobacteria","","Synechococcales","Merismopediaceae","Synechocystis"
"65093","Halothece sp. PCC 7418",11,14353,0.17292355623289,"Bacteria","Cyanobacteria","","Chroococcales","Aphanothecaceae","Halothece"
"33940","Geobacillus thermodenitrificans",11,8261,0.302871162571113,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus"
"310783","Deinococcus deserti",11,23754,0.14019129988697,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"37636","Thermus scotoductus",11,21371,0.111926748075842,"Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus"
"454171","Chthonomonas calidirosea",11,31964,0.0989818074808152,"Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas"
"158836","Enterobacter hormaechei",11,20147,0.183777837576025,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"2494701","Enterobacter chengduensis",11,24072,0.143813961376324,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"2153354","Klebsiella huaxiensis",11,32065,0.125895093134252,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"2066049","Citrobacter freundii complex sp. CFNIH2",11,11944,0.169666840716882,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"1639133","Citrobacter portucalensis",11,10650,0.248421967204341,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"2653932","Citrobacter sp. NMI7904_11",11,7900,0.111851594838139,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"67825","Citrobacter rodentium",11,12772,0.341740071469643,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"35703","Citrobacter amalonaticus",11,12910,0.163468340897039,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter"
"2675782","Raoultella Enterobacteriaceae endosymbiont of Donacia proxima",11,10221,0.337711161275792,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella"
"2681987","Candidatus Blochmannia Blochmannia endosymbiont of Colobopsis nipponica",11,28753,0.155234973326036,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Blochmannia"
"101534","Candidatus Blochmannia pennsylvanicus",11,25183,0.216562247641545,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Blochmannia"
"1410383","Candidatus Tachikawaea gelatinosa",11,6902,0.252357050669783,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Tachikawaea"
"1163710","Cronobacter condimenti",11,13646,0.0976945761647082,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter"
"158823","Cedecea lapagei",11,8593,0.24239448911455,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cedecea"
"1907578","Lelliottia jeotgali",11,16904,0.121177095547801,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia"
"82977","Buttiauxella agrestis",11,20621,0.117690554331912,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella"
"82996","Serratia plymuthica",11,17217,0.12899025331281,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia"
"935293","Yersinia entomophaga",11,6953,0.234416923778023,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia"
"34038","Rahnella aquatilis",11,16889,0.0953326499458867,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella"
"351679","Xenorhabdus hominickii",11,13759,0.188847726475518,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
"1736226","Pseudomonas sp. Leaf58",11,14257,0.224485268873621,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1573711","Pseudomonas sp. R76",11,17792,0.132024914465159,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1294143","Pseudomonas sp. ATCC 13867",11,22690,0.14846900499962,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1898684","Pseudomonas sp. LPH1",11,10087,0.18154860574976,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1573718","Pseudomonas sp. S34",11,16889,0.130883490225814,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"287","Pseudomonas aeruginosa",11,16828,0.214261361790879,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"200451","Pseudomonas poae",11,13953,0.114098698556985,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"317","Pseudomonas syringae",11,14552,0.134466126968717,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"50340","Pseudomonas fuscovaginae",11,14685,0.224632428383978,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"47884","Pseudomonas taetrolens",11,20620,0.269932756796467,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"296","Pseudomonas fragi",11,10632,0.253244264008568,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"86265","Pseudomonas thivervalensis",11,18379,0.239378953690326,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1933880","Glutamicibacter halophytocola",11,20794,0.0799670182811601,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter"
"437900","Pseudomonas marincola",11,13343,0.157175624140671,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1788301","Pseudomonas versuta",11,19432,0.130074716831721,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1608473","Acinetobacter sp. NCu2D-2",11,17497,0.192179643503134,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"1699621","Psychrobacter sp. P11F6",11,12478,0.102547712244028,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"34061","Moraxella cuniculi",11,14456,0.161605290467106,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"2488665","Marinobacter sp. NP-4(2019)",11,12504,0.104128353690832,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter"
"1033846","Marinobacter adhaerens",11,16773,0.353985883675453,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter"
"914153","Salinimonas lutimaris",11,16239,0.121096510110522,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas"
"680279","Agarivorans gilvus",11,20441,0.12851968844496,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Agarivorans"
"2590015","Shewanella sp. SNU WT4",11,25519,0.105655480176445,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"60478","Shewanella amazonensis",11,17603,0.0632945091644963,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"1709477","Pseudoalteromonas sp. R3",11,21161,0.0989785240885066,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"247523","Pseudoalteromonas aliena",11,5813,0.290102180825293,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"176102","Pseudoalteromonas agarivorans",11,9669,0.270554782901952,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"2161872","Colwellia sp. Arc7-D",11,8940,0.219256138004562,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia"
"2552945","Thalassotalea sp. HSM 43",11,15632,0.122182813479637,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea"
"2724191","Ferrimonas sp. S7",11,11272,0.226455770564952,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Ferrimonadaceae","Ferrimonas"
"2100422","Idiomarina sp. OT37-5b",11,14180,0.149666001464096,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Idiomarina"
"47735","Bibersteinia trehalosi",11,14083,0.149747075216832,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Bibersteinia"
"1906744","Rodentibacter heylii",11,15292,0.151300647958288,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter"
"190895","Vibrio rotiferianus",11,26328,0.160996952935071,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"1763883","Vibrio cidicii",11,27538,0.238018340007507,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"28172","Vibrio metschnikovii",11,13702,0.162944043653275,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"346","Xanthomonas citri",11,13502,0.111965754126326,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
"1504981","Halomonas sp. KO116",11,9235,0.161152113561378,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"29571","Halomonas subglaciescola",11,15689,0.123309768847173,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"1081866","Halomonas socia",11,16971,0.106446735035189,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"91844","Candidatus Portiera aleyrodidarum",11,17631,0.333919372591803,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera"
"954","Francisella persica",11,17591,0.258962606709648,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Francisellaceae","Francisella"
"2033032","Aeromonas sp. CA23",11,17070,0.127631618443345,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"1903694","Oceanisphaera avium",11,15674,0.239294567373207,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanisphaera"
"1765967","Acidihalobacter ferrooxydans",11,21771,0.0948120732961797,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidihalobacter"
"1052","Halorhodospira halochloris",11,19424,0.201880642573031,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira"
"155077","Cellvibrio japonicus",11,15306,0.128110948807243,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"2745199","Microbulbifer sp. YPW1",11,12693,0.114605247107456,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer"
"359370","Microbulbifer sp. A4B17",11,19806,0.0975268098629761,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer"
"1727196","Methylomonas sp. DH-1",11,20534,0.233617545717239,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas"
"465721","Steroidobacter denitrificans",11,24639,0.105350321484021,"Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Steroidobacteraceae","Steroidobacter"
"2718","Cardiobacterium hominis",11,11270,0.0720104227258665,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium"
"1500960","Campylobacter sp. RM16704",11,8188,0.209777929350971,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"522485","Campylobacter avium",11,15734,0.165931323899157,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"200","Campylobacter curvus",11,21797,0.078352247895073,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"1448857","Campylobacter corcagiensis",11,15427,0.279263708871302,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"366522","Sulfurospirillum cavolei",11,7704,0.252255991607924,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Sulfurospirillum"
"148813","Sulfuricurvum kujiense",11,12916,0.176843937318703,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum"
"2706014","Nitratiruptor labii",11,13789,0.247528459511726,"Bacteria","Proteobacteria","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Nitratiruptor"
"2666132","Desulfovibrio sp. 86",11,12457,0.179622148737406,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"631220","Desulfovibrio sp. G11",11,8993,0.213613632170638,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"2292766","Persicimonas caeni",11,6951,0.0997573807832836,"Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","Bradymonadaceae","Persicimonas"
"136098","Rhizobium sp. TCK",11,13512,0.202807079648544,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium"
"1355477","Bradyrhizobium diazoefficiens",11,22488,0.112707056131306,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"536018","Mesorhizobium australicum",11,17599,0.0942622217682721,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"2603276","Methylobacterium sp. WL1",11,17934,0.0837388786278211,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium"
"31998","Methylobacterium radiotolerans",11,7461,0.299564787463356,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium"
"165694","Bartonella schoenbuchensis",11,16840,0.24656349782391,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"271865","Ochrobactrum quorumnocens",11,14468,0.198977070993349,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum"
"1482074","Hartmannibacter diazotrophicus",11,18873,0.152070002770333,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Hartmannibacter"
"2712222","Nordella sp. HKS 07",11,13622,0.161011246385007,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Nordella"
"1458461","Candidatus Phaeomarinobacter ectocarpi",11,15056,0.122240828517571,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Candidatus Phaeomarinobacter"
"199596","Methylocella silvestris",11,11599,0.187941290491154,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella"
"135740","Paracoccus kondratievae",11,18688,0.059190181377923,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"34003","Paracoccus aminophilus",11,19649,0.113352917967691,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"89184","Ruegeria pomeroyi",11,16945,0.0773109230829461,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"42443","Roseobacter litoralis",11,17387,0.197163199148974,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter"
"92947","Ketogulonicigenium robustum",11,12799,0.0944483133698953,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ketogulonicigenium"
"2552942","Boseongicola sp. CCM32",11,21297,0.176197725025984,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Boseongicola"
"2594473","Sphingomonas sp. AE3",11,8659,0.317905748491044,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2219696","Sphingomonas sp. FARSPH",11,5716,0.177234745523516,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"1523415","Sphingomonas sp. AAP5",11,23795,0.107006569046864,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"1030157","Sphingomonas sp. KC8",11,19637,0.114160933055346,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"363835","Sphingomonas ginsengisoli An et al. 2013",11,17169,0.13109153889654,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"2762729","Novosphingopyxis sp. pb63",11,14630,0.11336284899353,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingopyxis"
"2011159","Erythrobacter sp. KY5",11,17517,0.117645598142466,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"502682","Erythrobacter gangjinensis",11,11474,0.162335564499792,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"1982042","Altererythrobacter mangrovi",11,10151,0.228053527869621,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter"
"692370","Altererythrobacter dongtanensis",11,5586,0.296718792376294,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter"
"1896196","Porphyrobacter sp. LM 6",11,16251,0.171987587856541,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter"
"2233999","Skermanella pratensis",11,17933,0.0743707499853856,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella"
"1549855","Haematospirillum jordaniae",11,24485,0.105478921065278,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Haematospirillum"
"1076596","Acetobacter persici",11,17100,0.0559227645501118,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"146474","Acetobacter orientalis",11,20348,0.100378121228096,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"33990","Rickettsia bellii",11,20969,0.120341805014029,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia"
"2732594","Wolbachia endosymbiont of Ctenocephalides felis wCfeJ",11,22500,0.220844837497743,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"955","Wolbachia pipientis",11,7984,0.223221152186548,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"142058","Anaplasma ovis",11,11401,0.23843918940418,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma"
